PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(248, 88)",2.0,"(0, 1)","[(248, 88), (7, 60)]",01 - B,10 - B
"(7, 60)",2.0,"(0, 4)","[(248, 88), (179, 117)]",00 - M,11 - M
"(25, 96)",2.0,"(0, 6)","[(248, 88), (151, 136)]",01 - B,10 - B
"(68, 99)",2.0,"(0, 7)","[(248, 88), (42, 196)]",00 - M,11 - M
"(179, 117)",2.0,"(1, 2)","[(7, 60), (25, 96)]",10 - B,01 - B
"(56, 177)",2.0,"(1, 7)","[(7, 60), (42, 196)]",10 - B,01 - B
"(151, 136)",2.0,"(5, 7)","[(56, 177), (42, 196)]",10 - B,01 - B
"(42, 196)",2.0,"(6, 7)","[(151, 136), (42, 196)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(248, 88), (7, 60), (25, 96)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(248, 88), (7, 60), (68, 99)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(248, 88), (7, 60), (179, 117)]",010 - I,101 - I
,3.0,"(0, 4, 6)","[(248, 88), (179, 117), (151, 136)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(248, 88), (151, 136), (42, 196)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(7, 60), (25, 96), (68, 99)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(7, 60), (25, 96), (42, 196)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(7, 60), (56, 177), (42, 196)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(25, 96), (56, 177), (42, 196)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(56, 177), (151, 136), (42, 196)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(248, 88), (7, 60), (25, 96), (68, 99)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(248, 88), (7, 60), (68, 99), (179, 117)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(248, 88), (7, 60), (179, 117), (151, 136)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(248, 88), (68, 99), (179, 117), (151, 136)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(248, 88), (179, 117), (56, 177), (151, 136)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(248, 88), (179, 117), (151, 136), (42, 196)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(248, 88), (56, 177), (151, 136), (42, 196)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
