PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(84, 235)",2.0,"(0, 1)","[(84, 235), (254, 126)]",01 - B,10 - B
"(254, 126)",2.0,"(0, 3)","[(84, 235), (158, 174)]",01 - B,10 - B
"(198, 147)",2.0,"(0, 6)","[(84, 235), (80, 206)]",01 - B,10 - B
"(158, 174)",2.0,"(0, 7)","[(84, 235), (3, 20)]",00 - M,11 - M
"(148, 101)",2.0,"(1, 2)","[(254, 126), (198, 147)]",10 - B,01 - B
"(98, 77)",2.0,"(1, 4)","[(254, 126), (148, 101)]",10 - B,01 - B
"(80, 206)",2.0,"(1, 7)","[(254, 126), (3, 20)]",10 - B,01 - B
"(3, 20)",2.0,"(5, 7)","[(98, 77), (3, 20)]",10 - B,01 - B
,2.0,"(6, 7)","[(80, 206), (3, 20)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(84, 235), (254, 126), (198, 147)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(84, 235), (254, 126), (158, 174)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(84, 235), (158, 174), (80, 206)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(84, 235), (80, 206), (3, 20)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(254, 126), (198, 147), (158, 174)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(254, 126), (198, 147), (148, 101)]",100 - I,011 - I
,3.0,"(1, 4, 5)","[(254, 126), (148, 101), (98, 77)]",101 - I,010 - I
,3.0,"(1, 4, 7)","[(254, 126), (148, 101), (3, 20)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(254, 126), (98, 77), (3, 20)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(148, 101), (98, 77), (3, 20)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(98, 77), (80, 206), (3, 20)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(84, 235), (254, 126), (198, 147), (158, 174)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(84, 235), (254, 126), (158, 174), (80, 206)]",0111 - I,1000 - I
,4.0,"(0, 2, 3, 6)","[(84, 235), (198, 147), (158, 174), (80, 206)]",0011 - B,1100 - B
,4.0,"(0, 3, 6, 7)","[(84, 235), (158, 174), (80, 206), (3, 20)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(84, 235), (98, 77), (80, 206), (3, 20)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
