PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(11, 148)",2.0,"(0, 1)","[(11, 148), (30, 220)]",01 - B,10 - B
"(30, 220)",2.0,"(0, 7)","[(11, 148), (14, 45)]",01 - B,10 - B
"(245, 35)",2.0,"(1, 2)","[(30, 220), (245, 35)]",10 - B,01 - B
"(141, 64)",2.0,"(2, 3)","[(245, 35), (141, 64)]",01 - B,10 - B
"(74, 90)",2.0,"(2, 7)","[(245, 35), (14, 45)]",01 - B,10 - B
"(90, 68)",2.0,"(6, 7)","[(25, 60), (14, 45)]",01 - B,10 - B
"(25, 60)",3.0,"(0, 1, 2)","[(11, 148), (30, 220), (245, 35)]",010 - I,101 - I
"(14, 45)",3.0,"(0, 1, 4)","[(11, 148), (30, 220), (74, 90)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(11, 148), (30, 220), (25, 60)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(11, 148), (30, 220), (14, 45)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(11, 148), (25, 60), (14, 45)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(30, 220), (245, 35), (141, 64)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(245, 35), (141, 64), (90, 68)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(245, 35), (141, 64), (14, 45)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(245, 35), (25, 60), (14, 45)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(90, 68), (25, 60), (14, 45)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(11, 148), (30, 220), (245, 35), (141, 64)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(11, 148), (30, 220), (245, 35), (74, 90)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(11, 148), (30, 220), (141, 64), (74, 90)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(11, 148), (30, 220), (74, 90), (90, 68)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(11, 148), (30, 220), (74, 90), (25, 60)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(11, 148), (30, 220), (25, 60), (14, 45)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(11, 148), (74, 90), (25, 60), (14, 45)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(11, 148), (90, 68), (25, 60), (14, 45)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
