PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(245, 197)",2.0,"(0, 1)","[(245, 197), (194, 63)]",01 - B,10 - B
"(194, 63)",2.0,"(0, 7)","[(245, 197), (10, 206)]",01 - B,10 - B
"(37, 85)",2.0,"(1, 2)","[(194, 63), (37, 85)]",10 - B,01 - B
"(35, 115)",2.0,"(2, 3)","[(37, 85), (35, 115)]",01 - B,10 - B
"(39, 132)",2.0,"(2, 7)","[(37, 85), (10, 206)]",01 - B,10 - B
"(56, 159)",2.0,"(3, 7)","[(35, 115), (10, 206)]",11 - M,00 - M
"(55, 166)",2.0,"(4, 7)","[(39, 132), (10, 206)]",01 - B,10 - B
"(10, 206)",2.0,"(6, 7)","[(55, 166), (10, 206)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(245, 197), (194, 63), (37, 85)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(245, 197), (194, 63), (56, 159)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(245, 197), (194, 63), (55, 166)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(245, 197), (194, 63), (10, 206)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(245, 197), (55, 166), (10, 206)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(194, 63), (37, 85), (35, 115)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(37, 85), (35, 115), (39, 132)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(37, 85), (35, 115), (10, 206)]",011 - I,100 - I
,3.0,"(3, 4, 7)","[(35, 115), (39, 132), (10, 206)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(39, 132), (55, 166), (10, 206)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(56, 159), (55, 166), (10, 206)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(245, 197), (194, 63), (37, 85), (35, 115)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(245, 197), (194, 63), (37, 85), (56, 159)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(245, 197), (194, 63), (56, 159), (55, 166)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(245, 197), (194, 63), (55, 166), (10, 206)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(245, 197), (56, 159), (55, 166), (10, 206)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
