PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(129, 49)",2.0,"(0, 1)","[(129, 49), (112, 28)]",01 - B,10 - B
"(112, 28)",2.0,"(0, 7)","[(129, 49), (233, 227)]",01 - B,10 - B
"(23, 172)",2.0,"(1, 2)","[(112, 28), (23, 172)]",10 - B,01 - B
"(91, 181)",2.0,"(2, 3)","[(23, 172), (91, 181)]",01 - B,10 - B
"(123, 101)",2.0,"(2, 7)","[(23, 172), (233, 227)]",01 - B,10 - B
"(130, 178)",2.0,"(3, 7)","[(91, 181), (233, 227)]",11 - M,00 - M
"(163, 151)",2.0,"(5, 7)","[(130, 178), (233, 227)]",01 - B,10 - B
"(233, 227)",2.0,"(6, 7)","[(163, 151), (233, 227)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(129, 49), (112, 28), (23, 172)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(129, 49), (112, 28), (123, 101)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(129, 49), (112, 28), (233, 227)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(129, 49), (163, 151), (233, 227)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(112, 28), (23, 172), (91, 181)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(23, 172), (91, 181), (130, 178)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(23, 172), (91, 181), (233, 227)]",011 - I,100 - I
,3.0,"(3, 5, 7)","[(91, 181), (130, 178), (233, 227)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(130, 178), (163, 151), (233, 227)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(129, 49), (112, 28), (23, 172), (91, 181)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(129, 49), (112, 28), (23, 172), (123, 101)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(129, 49), (112, 28), (123, 101), (163, 151)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(129, 49), (112, 28), (123, 101), (233, 227)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(129, 49), (112, 28), (163, 151), (233, 227)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(129, 49), (123, 101), (163, 151), (233, 227)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(129, 49), (130, 178), (163, 151), (233, 227)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
