PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(118, 201)",2.0,"(0, 1)","[(118, 201), (241, 153)]",01 - B,10 - B
"(241, 153)",2.0,"(0, 3)","[(118, 201), (143, 159)]",01 - B,10 - B
"(161, 137)",2.0,"(0, 6)","[(118, 201), (56, 103)]",00 - M,11 - M
"(143, 159)",2.0,"(0, 7)","[(118, 201), (15, 55)]",01 - B,10 - B
"(157, 125)",2.0,"(1, 2)","[(241, 153), (161, 137)]",10 - B,01 - B
"(141, 147)",2.0,"(1, 4)","[(241, 153), (157, 125)]",10 - B,01 - B
"(56, 103)",2.0,"(1, 7)","[(241, 153), (15, 55)]",11 - M,00 - M
"(15, 55)",2.0,"(4, 7)","[(157, 125), (15, 55)]",01 - B,10 - B
,2.0,"(6, 7)","[(56, 103), (15, 55)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(118, 201), (241, 153), (161, 137)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(118, 201), (241, 153), (143, 159)]",011 - I,100 - I
,3.0,"(0, 3, 5)","[(118, 201), (143, 159), (141, 147)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(118, 201), (143, 159), (56, 103)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(118, 201), (56, 103), (15, 55)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(241, 153), (161, 137), (143, 159)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(241, 153), (161, 137), (157, 125)]",100 - I,011 - I
,3.0,"(1, 4, 7)","[(241, 153), (157, 125), (15, 55)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(157, 125), (56, 103), (15, 55)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(141, 147), (56, 103), (15, 55)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(118, 201), (241, 153), (161, 137), (143, 159)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(118, 201), (241, 153), (143, 159), (141, 147)]",0111 - I,1000 - I
,4.0,"(0, 2, 3, 5)","[(118, 201), (161, 137), (143, 159), (141, 147)]",0011 - B,1100 - B
,4.0,"(0, 3, 5, 6)","[(118, 201), (143, 159), (141, 147), (56, 103)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(118, 201), (143, 159), (56, 103), (15, 55)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(118, 201), (141, 147), (56, 103), (15, 55)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
