PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(84, 36)",2.0,"(0, 1)","[(84, 36), (44, 31)]",01 - B,10 - B
"(44, 31)",2.0,"(0, 7)","[(84, 36), (190, 93)]",01 - B,10 - B
"(19, 41)",2.0,"(1, 2)","[(44, 31), (19, 41)]",10 - B,01 - B
"(194, 218)",2.0,"(2, 3)","[(19, 41), (194, 218)]",01 - B,10 - B
"(210, 202)",2.0,"(3, 4)","[(194, 218), (210, 202)]",10 - B,01 - B
"(237, 188)",2.0,"(3, 5)","[(194, 218), (237, 188)]",11 - M,00 - M
"(207, 139)",2.0,"(4, 5)","[(210, 202), (237, 188)]",01 - B,10 - B
"(190, 93)",2.0,"(5, 6)","[(237, 188), (207, 139)]",10 - B,01 - B
,2.0,"(5, 7)","[(237, 188), (190, 93)]",11 - M,00 - M
,2.0,"(6, 7)","[(207, 139), (190, 93)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(84, 36), (44, 31), (19, 41)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(84, 36), (44, 31), (190, 93)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(84, 36), (207, 139), (190, 93)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(44, 31), (19, 41), (194, 218)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(19, 41), (194, 218), (210, 202)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(194, 218), (210, 202), (237, 188)]",101 - I,010 - I
,3.0,"(4, 5, 6)","[(210, 202), (237, 188), (207, 139)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(237, 188), (207, 139), (190, 93)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(84, 36), (44, 31), (19, 41), (194, 218)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(84, 36), (44, 31), (19, 41), (190, 93)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(84, 36), (44, 31), (207, 139), (190, 93)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(84, 36), (237, 188), (207, 139), (190, 93)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
