PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(1, 205)",2.0,"(0, 1)","[(1, 205), (175, 169)]",01 - B,10 - B
"(175, 169)",2.0,"(0, 6)","[(1, 205), (90, 104)]",01 - B,10 - B
"(255, 139)",2.0,"(0, 7)","[(1, 205), (99, 50)]",00 - M,11 - M
"(251, 133)",2.0,"(1, 2)","[(175, 169), (255, 139)]",10 - B,01 - B
"(208, 123)",2.0,"(2, 3)","[(255, 139), (251, 133)]",01 - B,10 - B
"(249, 57)",2.0,"(2, 5)","[(255, 139), (249, 57)]",01 - B,10 - B
"(90, 104)",2.0,"(3, 5)","[(251, 133), (249, 57)]",11 - M,00 - M
"(99, 50)",2.0,"(5, 7)","[(249, 57), (99, 50)]",10 - B,01 - B
,2.0,"(6, 7)","[(90, 104), (99, 50)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(1, 205), (175, 169), (255, 139)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(1, 205), (175, 169), (90, 104)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(1, 205), (90, 104), (99, 50)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(175, 169), (255, 139), (251, 133)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(255, 139), (251, 133), (208, 123)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(255, 139), (251, 133), (249, 57)]",011 - I,100 - I
,3.0,"(3, 5, 7)","[(251, 133), (249, 57), (99, 50)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(208, 123), (249, 57), (99, 50)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(249, 57), (90, 104), (99, 50)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(1, 205), (175, 169), (255, 139), (251, 133)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(1, 205), (175, 169), (255, 139), (90, 104)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(1, 205), (175, 169), (208, 123), (90, 104)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(1, 205), (175, 169), (90, 104), (99, 50)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(1, 205), (249, 57), (90, 104), (99, 50)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
