PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(89, 241)",2.0,"(0, 1)","[(89, 241), (243, 15)]",01 - B,10 - B
"(243, 15)",2.0,"(0, 4)","[(89, 241), (91, 225)]",01 - B,10 - B
"(170, 72)",2.0,"(0, 7)","[(89, 241), (12, 69)]",01 - B,10 - B
"(99, 205)",2.0,"(1, 2)","[(243, 15), (170, 72)]",10 - B,01 - B
"(91, 225)",2.0,"(1, 7)","[(243, 15), (12, 69)]",11 - M,00 - M
"(86, 193)",2.0,"(2, 7)","[(170, 72), (12, 69)]",01 - B,10 - B
"(77, 189)",2.0,"(6, 7)","[(77, 189), (12, 69)]",01 - B,10 - B
"(12, 69)",3.0,"(0, 1, 2)","[(89, 241), (243, 15), (170, 72)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(89, 241), (243, 15), (91, 225)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(89, 241), (99, 205), (91, 225)]",001 - I,110 - I
,3.0,"(0, 4, 6)","[(89, 241), (91, 225), (77, 189)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(89, 241), (91, 225), (12, 69)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(89, 241), (77, 189), (12, 69)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(243, 15), (170, 72), (99, 205)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(243, 15), (170, 72), (12, 69)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(170, 72), (77, 189), (12, 69)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(86, 193), (77, 189), (12, 69)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(89, 241), (243, 15), (170, 72), (99, 205)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(89, 241), (243, 15), (170, 72), (91, 225)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(89, 241), (243, 15), (99, 205), (91, 225)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(89, 241), (99, 205), (91, 225), (86, 193)]",0011 - B,1100 - B
,4.0,"(0, 3, 4, 6)","[(89, 241), (99, 205), (91, 225), (77, 189)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 6)","[(89, 241), (91, 225), (86, 193), (77, 189)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(89, 241), (91, 225), (77, 189), (12, 69)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(89, 241), (86, 193), (77, 189), (12, 69)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
