PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(134, 240)",2.0,"(0, 1)","[(134, 240), (212, 203)]",01 - B,10 - B
"(212, 203)",2.0,"(0, 6)","[(134, 240), (109, 176)]",01 - B,10 - B
"(246, 181)",2.0,"(0, 7)","[(134, 240), (10, 53)]",01 - B,10 - B
"(191, 173)",2.0,"(1, 2)","[(212, 203), (246, 181)]",10 - B,01 - B
"(156, 172)",2.0,"(2, 3)","[(246, 181), (191, 173)]",01 - B,10 - B
"(105, 150)",2.0,"(2, 7)","[(246, 181), (10, 53)]",01 - B,10 - B
"(109, 176)",2.0,"(5, 7)","[(105, 150), (10, 53)]",01 - B,10 - B
"(10, 53)",2.0,"(6, 7)","[(109, 176), (10, 53)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(134, 240), (212, 203), (246, 181)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(134, 240), (212, 203), (109, 176)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(134, 240), (105, 150), (109, 176)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(134, 240), (109, 176), (10, 53)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(212, 203), (246, 181), (191, 173)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(246, 181), (191, 173), (10, 53)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(246, 181), (105, 150), (10, 53)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(191, 173), (105, 150), (10, 53)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(156, 172), (105, 150), (10, 53)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(105, 150), (109, 176), (10, 53)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(134, 240), (212, 203), (246, 181), (191, 173)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(134, 240), (212, 203), (246, 181), (109, 176)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(134, 240), (212, 203), (156, 172), (109, 176)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(134, 240), (212, 203), (105, 150), (109, 176)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(134, 240), (156, 172), (105, 150), (109, 176)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(134, 240), (105, 150), (109, 176), (10, 53)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
