PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(43, 14)",2.0,"(0, 1)","[(43, 14), (114, 237)]",01 - B,10 - B
"(114, 237)",2.0,"(0, 5)","[(43, 14), (133, 131)]",01 - B,10 - B
"(123, 235)",2.0,"(0, 7)","[(43, 14), (213, 109)]",01 - B,10 - B
"(136, 241)",2.0,"(1, 2)","[(114, 237), (123, 235)]",10 - B,01 - B
"(132, 204)",2.0,"(1, 3)","[(114, 237), (136, 241)]",10 - B,01 - B
"(133, 131)",2.0,"(2, 3)","[(123, 235), (136, 241)]",00 - M,11 - M
"(141, 132)",2.0,"(3, 7)","[(136, 241), (213, 109)]",01 - B,10 - B
"(213, 109)",2.0,"(6, 7)","[(141, 132), (213, 109)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(43, 14), (114, 237), (123, 235)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(43, 14), (114, 237), (133, 131)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(43, 14), (133, 131), (141, 132)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(43, 14), (133, 131), (213, 109)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(43, 14), (141, 132), (213, 109)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(114, 237), (123, 235), (136, 241)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(123, 235), (136, 241), (213, 109)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(136, 241), (132, 204), (213, 109)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(136, 241), (141, 132), (213, 109)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(133, 131), (141, 132), (213, 109)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(43, 14), (114, 237), (123, 235), (136, 241)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(43, 14), (114, 237), (123, 235), (132, 204)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(43, 14), (114, 237), (123, 235), (133, 131)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(43, 14), (114, 237), (133, 131), (141, 132)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(43, 14), (132, 204), (133, 131), (141, 132)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(43, 14), (133, 131), (141, 132), (213, 109)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
