PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(73, 77)",2.0,"(0, 1)","[(73, 77), (9, 53)]",01 - B,10 - B
"(9, 53)",2.0,"(0, 7)","[(73, 77), (247, 160)]",01 - B,10 - B
"(8, 202)",2.0,"(1, 2)","[(9, 53), (8, 202)]",10 - B,01 - B
"(72, 180)",2.0,"(2, 3)","[(8, 202), (72, 180)]",01 - B,10 - B
"(76, 165)",2.0,"(2, 7)","[(8, 202), (247, 160)]",01 - B,10 - B
"(153, 159)",2.0,"(6, 7)","[(206, 149), (247, 160)]",01 - B,10 - B
"(206, 149)",3.0,"(0, 1, 2)","[(73, 77), (9, 53), (8, 202)]",010 - I,101 - I
"(247, 160)",3.0,"(0, 1, 4)","[(73, 77), (9, 53), (76, 165)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(73, 77), (9, 53), (206, 149)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(73, 77), (9, 53), (247, 160)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(73, 77), (206, 149), (247, 160)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(9, 53), (8, 202), (72, 180)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(8, 202), (72, 180), (76, 165)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(8, 202), (72, 180), (247, 160)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(8, 202), (206, 149), (247, 160)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(153, 159), (206, 149), (247, 160)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(73, 77), (9, 53), (8, 202), (72, 180)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(73, 77), (9, 53), (8, 202), (76, 165)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(73, 77), (9, 53), (72, 180), (76, 165)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(73, 77), (9, 53), (76, 165), (153, 159)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(73, 77), (9, 53), (76, 165), (206, 149)]",0100 - I,1011 - I
,4.0,"(0, 1, 5, 6)","[(73, 77), (9, 53), (153, 159), (206, 149)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(73, 77), (9, 53), (206, 149), (247, 160)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(73, 77), (153, 159), (206, 149), (247, 160)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
