PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(57, 202)",2.0,"(0, 1)","[(57, 202), (152, 197)]",01 - B,10 - B
"(152, 197)",2.0,"(0, 6)","[(57, 202), (28, 114)]",01 - B,10 - B
"(254, 79)",2.0,"(0, 7)","[(57, 202), (2, 54)]",01 - B,10 - B
"(211, 92)",2.0,"(1, 2)","[(152, 197), (254, 79)]",10 - B,01 - B
"(92, 148)",2.0,"(2, 3)","[(254, 79), (211, 92)]",01 - B,10 - B
"(59, 86)",2.0,"(2, 7)","[(254, 79), (2, 54)]",01 - B,10 - B
"(28, 114)",2.0,"(5, 7)","[(59, 86), (2, 54)]",01 - B,10 - B
"(2, 54)",2.0,"(6, 7)","[(28, 114), (2, 54)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(57, 202), (152, 197), (254, 79)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(57, 202), (152, 197), (92, 148)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(57, 202), (152, 197), (28, 114)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(57, 202), (92, 148), (28, 114)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(57, 202), (28, 114), (2, 54)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(152, 197), (254, 79), (211, 92)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(254, 79), (211, 92), (59, 86)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(254, 79), (211, 92), (2, 54)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(254, 79), (59, 86), (2, 54)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(59, 86), (28, 114), (2, 54)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(57, 202), (152, 197), (254, 79), (211, 92)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(57, 202), (152, 197), (254, 79), (92, 148)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(57, 202), (152, 197), (211, 92), (92, 148)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(57, 202), (152, 197), (92, 148), (28, 114)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(57, 202), (92, 148), (28, 114), (2, 54)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(57, 202), (59, 86), (28, 114), (2, 54)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
