PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(252, 245)",2.0,"(0, 1)","[(252, 245), (117, 11)]",01 - B,10 - B
"(117, 11)",2.0,"(0, 3)","[(252, 245), (199, 171)]",01 - B,10 - B
"(115, 32)",2.0,"(0, 6)","[(252, 245), (152, 180)]",01 - B,10 - B
"(199, 171)",2.0,"(0, 7)","[(252, 245), (3, 104)]",00 - M,11 - M
"(167, 165)",2.0,"(1, 2)","[(117, 11), (115, 32)]",10 - B,01 - B
"(155, 170)",2.0,"(1, 7)","[(117, 11), (3, 104)]",10 - B,01 - B
"(152, 180)",2.0,"(2, 7)","[(115, 32), (3, 104)]",00 - M,11 - M
"(3, 104)",2.0,"(6, 7)","[(152, 180), (3, 104)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(252, 245), (117, 11), (115, 32)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(252, 245), (117, 11), (199, 171)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(252, 245), (199, 171), (167, 165)]",010 - I,101 - I
,3.0,"(0, 3, 6)","[(252, 245), (199, 171), (152, 180)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(252, 245), (155, 170), (152, 180)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(252, 245), (152, 180), (3, 104)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(117, 11), (115, 32), (199, 171)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(117, 11), (115, 32), (3, 104)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(115, 32), (152, 180), (3, 104)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(155, 170), (152, 180), (3, 104)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(252, 245), (117, 11), (115, 32), (199, 171)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(252, 245), (117, 11), (199, 171), (167, 165)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(252, 245), (199, 171), (167, 165), (155, 170)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(252, 245), (199, 171), (167, 165), (152, 180)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(252, 245), (199, 171), (155, 170), (152, 180)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 6)","[(252, 245), (167, 165), (155, 170), (152, 180)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(252, 245), (155, 170), (152, 180), (3, 104)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
