PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(249, 69)",2.0,"(0, 1)","[(249, 69), (38, 58)]",01 - B,10 - B
"(38, 58)",2.0,"(0, 4)","[(249, 69), (164, 125)]",00 - M,11 - M
"(82, 139)",2.0,"(0, 5)","[(249, 69), (163, 131)]",01 - B,10 - B
"(148, 130)",2.0,"(0, 7)","[(249, 69), (98, 197)]",01 - B,10 - B
"(164, 125)",2.0,"(1, 2)","[(38, 58), (82, 139)]",10 - B,01 - B
"(163, 131)",2.0,"(1, 7)","[(38, 58), (98, 197)]",11 - M,00 - M
"(110, 176)",2.0,"(2, 7)","[(82, 139), (98, 197)]",01 - B,10 - B
"(98, 197)",2.0,"(6, 7)","[(110, 176), (98, 197)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(249, 69), (38, 58), (82, 139)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(249, 69), (38, 58), (164, 125)]",010 - I,101 - I
,3.0,"(0, 4, 5)","[(249, 69), (164, 125), (163, 131)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(249, 69), (163, 131), (98, 197)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(249, 69), (110, 176), (98, 197)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(38, 58), (82, 139), (148, 130)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(38, 58), (82, 139), (110, 176)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(38, 58), (82, 139), (98, 197)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(82, 139), (110, 176), (98, 197)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(163, 131), (110, 176), (98, 197)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(249, 69), (38, 58), (82, 139), (148, 130)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(249, 69), (38, 58), (82, 139), (164, 125)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(249, 69), (38, 58), (148, 130), (164, 125)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(249, 69), (38, 58), (164, 125), (163, 131)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(249, 69), (148, 130), (164, 125), (163, 131)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(249, 69), (164, 125), (163, 131), (98, 197)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(249, 69), (163, 131), (110, 176), (98, 197)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
