PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(23, 53)",2.0,"(0, 1)","[(23, 53), (107, 140)]",01 - B,10 - B
"(107, 140)",2.0,"(0, 6)","[(23, 53), (172, 93)]",00 - M,11 - M
"(224, 203)",2.0,"(0, 7)","[(23, 53), (232, 68)]",01 - B,10 - B
"(211, 163)",2.0,"(1, 2)","[(107, 140), (224, 203)]",10 - B,01 - B
"(221, 150)",2.0,"(2, 3)","[(224, 203), (211, 163)]",01 - B,10 - B
"(171, 112)",2.0,"(2, 4)","[(224, 203), (221, 150)]",00 - M,11 - M
"(172, 93)",2.0,"(2, 7)","[(224, 203), (232, 68)]",01 - B,10 - B
"(232, 68)",2.0,"(4, 7)","[(221, 150), (232, 68)]",01 - B,10 - B
,2.0,"(6, 7)","[(172, 93), (232, 68)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(23, 53), (107, 140), (224, 203)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(23, 53), (107, 140), (171, 112)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(23, 53), (107, 140), (172, 93)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(23, 53), (172, 93), (232, 68)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(107, 140), (224, 203), (211, 163)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(224, 203), (211, 163), (221, 150)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(224, 203), (221, 150), (232, 68)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(211, 163), (221, 150), (232, 68)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(221, 150), (172, 93), (232, 68)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(171, 112), (172, 93), (232, 68)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(23, 53), (107, 140), (224, 203), (211, 163)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(23, 53), (107, 140), (224, 203), (171, 112)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(23, 53), (107, 140), (171, 112), (172, 93)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(23, 53), (107, 140), (172, 93), (232, 68)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(23, 53), (171, 112), (172, 93), (232, 68)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
