PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(143, 215)",2.0,"(0, 1)","[(143, 215), (243, 199)]",01 - B,10 - B
"(243, 199)",2.0,"(0, 6)","[(143, 215), (86, 173)]",01 - B,10 - B
"(250, 41)",2.0,"(0, 7)","[(143, 215), (6, 148)]",01 - B,10 - B
"(167, 172)",2.0,"(1, 2)","[(243, 199), (250, 41)]",10 - B,01 - B
"(95, 170)",2.0,"(2, 3)","[(250, 41), (167, 172)]",01 - B,10 - B
"(79, 161)",2.0,"(2, 7)","[(250, 41), (6, 148)]",01 - B,10 - B
"(86, 173)",2.0,"(5, 7)","[(79, 161), (6, 148)]",01 - B,10 - B
"(6, 148)",2.0,"(6, 7)","[(86, 173), (6, 148)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(143, 215), (243, 199), (250, 41)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(143, 215), (243, 199), (167, 172)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(143, 215), (243, 199), (86, 173)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(143, 215), (95, 170), (86, 173)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(143, 215), (86, 173), (6, 148)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(243, 199), (250, 41), (167, 172)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(250, 41), (167, 172), (79, 161)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(250, 41), (167, 172), (6, 148)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(250, 41), (79, 161), (6, 148)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(79, 161), (86, 173), (6, 148)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(143, 215), (243, 199), (250, 41), (167, 172)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(143, 215), (243, 199), (167, 172), (95, 170)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(143, 215), (243, 199), (167, 172), (86, 173)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(143, 215), (243, 199), (95, 170), (86, 173)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(143, 215), (95, 170), (86, 173), (6, 148)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(143, 215), (79, 161), (86, 173), (6, 148)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
