PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(16, 243)",2.0,"(0, 1)","[(16, 243), (240, 193)]",01 - B,10 - B
"(240, 193)",2.0,"(0, 5)","[(16, 243), (80, 203)]",01 - B,10 - B
"(219, 177)",2.0,"(0, 6)","[(16, 243), (56, 165)]",00 - M,11 - M
"(178, 179)",2.0,"(0, 7)","[(16, 243), (112, 12)]",01 - B,10 - B
"(155, 169)",2.0,"(1, 2)","[(240, 193), (219, 177)]",10 - B,01 - B
"(80, 203)",2.0,"(1, 7)","[(240, 193), (112, 12)]",11 - M,00 - M
"(56, 165)",2.0,"(2, 7)","[(219, 177), (112, 12)]",01 - B,10 - B
"(112, 12)",2.0,"(4, 7)","[(155, 169), (112, 12)]",01 - B,10 - B
,2.0,"(6, 7)","[(56, 165), (112, 12)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(16, 243), (240, 193), (219, 177)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(16, 243), (240, 193), (80, 203)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(16, 243), (80, 203), (56, 165)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(16, 243), (56, 165), (112, 12)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(240, 193), (219, 177), (178, 179)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(240, 193), (219, 177), (112, 12)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(219, 177), (155, 169), (112, 12)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(155, 169), (56, 165), (112, 12)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(80, 203), (56, 165), (112, 12)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(16, 243), (240, 193), (219, 177), (178, 179)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(16, 243), (240, 193), (219, 177), (80, 203)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(16, 243), (240, 193), (178, 179), (80, 203)]",0111 - I,1000 - I
,4.0,"(0, 1, 5, 6)","[(16, 243), (240, 193), (80, 203), (56, 165)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(16, 243), (178, 179), (80, 203), (56, 165)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(16, 243), (155, 169), (80, 203), (56, 165)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(16, 243), (80, 203), (56, 165), (112, 12)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
