PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(25, 32)",2.0,"(0, 1)","[(25, 32), (8, 224)]",01 - B,10 - B
"(8, 224)",2.0,"(0, 6)","[(25, 32), (194, 101)]",01 - B,10 - B
"(232, 161)",2.0,"(0, 7)","[(25, 32), (247, 117)]",00 - M,11 - M
"(230, 153)",2.0,"(1, 2)","[(8, 224), (232, 161)]",10 - B,01 - B
"(233, 141)",2.0,"(2, 3)","[(232, 161), (230, 153)]",01 - B,10 - B
"(244, 133)",2.0,"(2, 5)","[(232, 161), (244, 133)]",01 - B,10 - B
"(194, 101)",2.0,"(5, 7)","[(244, 133), (247, 117)]",10 - B,01 - B
"(247, 117)",2.0,"(6, 7)","[(194, 101), (247, 117)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(25, 32), (8, 224), (232, 161)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(25, 32), (8, 224), (194, 101)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(25, 32), (194, 101), (247, 117)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(8, 224), (232, 161), (230, 153)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(232, 161), (230, 153), (233, 141)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(232, 161), (230, 153), (244, 133)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(232, 161), (244, 133), (247, 117)]",010 - I,101 - I
,3.0,"(4, 5, 7)","[(233, 141), (244, 133), (247, 117)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(244, 133), (194, 101), (247, 117)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(25, 32), (8, 224), (232, 161), (230, 153)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(25, 32), (8, 224), (232, 161), (194, 101)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(25, 32), (8, 224), (230, 153), (194, 101)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(25, 32), (8, 224), (233, 141), (194, 101)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(25, 32), (8, 224), (194, 101), (247, 117)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(25, 32), (244, 133), (194, 101), (247, 117)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
