PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(42, 20)",2.0,"(0, 1)","[(42, 20), (88, 243)]",01 - B,10 - B
"(88, 243)",2.0,"(0, 3)","[(42, 20), (71, 101)]",01 - B,10 - B
"(101, 201)",2.0,"(0, 6)","[(42, 20), (98, 39)]",00 - M,11 - M
"(71, 101)",2.0,"(0, 7)","[(42, 20), (214, 13)]",01 - B,10 - B
"(113, 187)",2.0,"(1, 2)","[(88, 243), (101, 201)]",10 - B,01 - B
"(97, 140)",2.0,"(1, 4)","[(88, 243), (113, 187)]",10 - B,01 - B
"(98, 39)",2.0,"(1, 7)","[(88, 243), (214, 13)]",11 - M,00 - M
"(214, 13)",2.0,"(4, 7)","[(113, 187), (214, 13)]",01 - B,10 - B
,2.0,"(6, 7)","[(98, 39), (214, 13)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(42, 20), (88, 243), (101, 201)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(42, 20), (88, 243), (71, 101)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(42, 20), (71, 101), (98, 39)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(42, 20), (98, 39), (214, 13)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(88, 243), (101, 201), (71, 101)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(88, 243), (101, 201), (113, 187)]",100 - I,011 - I
,3.0,"(1, 4, 7)","[(88, 243), (113, 187), (214, 13)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(101, 201), (113, 187), (214, 13)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(113, 187), (98, 39), (214, 13)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(97, 140), (98, 39), (214, 13)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(42, 20), (88, 243), (101, 201), (71, 101)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(42, 20), (88, 243), (71, 101), (97, 140)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(42, 20), (88, 243), (71, 101), (98, 39)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(42, 20), (71, 101), (97, 140), (98, 39)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(42, 20), (71, 101), (98, 39), (214, 13)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(42, 20), (97, 140), (98, 39), (214, 13)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
