PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(133, 190)",2.0,"(0, 1)","[(133, 190), (245, 102)]",01 - B,10 - B
"(245, 102)",2.0,"(0, 6)","[(133, 190), (69, 166)]",00 - M,11 - M
"(64, 66)",2.0,"(0, 7)","[(133, 190), (11, 160)]",01 - B,10 - B
"(59, 86)",2.0,"(1, 2)","[(245, 102), (64, 66)]",10 - B,01 - B
"(57, 114)",2.0,"(2, 3)","[(64, 66), (59, 86)]",01 - B,10 - B
"(71, 136)",2.0,"(2, 7)","[(64, 66), (11, 160)]",01 - B,10 - B
"(69, 166)",2.0,"(3, 7)","[(59, 86), (11, 160)]",11 - M,00 - M
"(11, 160)",2.0,"(4, 7)","[(57, 114), (11, 160)]",01 - B,10 - B
,2.0,"(6, 7)","[(69, 166), (11, 160)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(133, 190), (245, 102), (64, 66)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(133, 190), (245, 102), (71, 136)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(133, 190), (245, 102), (69, 166)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(133, 190), (69, 166), (11, 160)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(245, 102), (64, 66), (59, 86)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(64, 66), (59, 86), (57, 114)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(64, 66), (59, 86), (11, 160)]",011 - I,100 - I
,3.0,"(3, 4, 7)","[(59, 86), (57, 114), (11, 160)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(57, 114), (69, 166), (11, 160)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(71, 136), (69, 166), (11, 160)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(133, 190), (245, 102), (64, 66), (59, 86)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(133, 190), (245, 102), (64, 66), (71, 136)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(133, 190), (245, 102), (71, 136), (69, 166)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(133, 190), (245, 102), (69, 166), (11, 160)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(133, 190), (71, 136), (69, 166), (11, 160)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
