PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(255, 252)",2.0,"(0, 1)","[(255, 252), (246, 117)]",01 - B,10 - B
"(246, 117)",2.0,"(0, 7)","[(255, 252), (153, 205)]",01 - B,10 - B
"(0, 4)",2.0,"(1, 2)","[(246, 117), (0, 4)]",10 - B,01 - B
"(3, 25)",2.0,"(2, 3)","[(0, 4), (3, 25)]",01 - B,10 - B
"(157, 175)",2.0,"(2, 5)","[(0, 4), (1, 74)]",00 - M,11 - M
"(1, 74)",2.0,"(3, 5)","[(3, 25), (1, 74)]",10 - B,01 - B
"(152, 189)",2.0,"(5, 7)","[(1, 74), (153, 205)]",01 - B,10 - B
"(153, 205)",2.0,"(6, 7)","[(152, 189), (153, 205)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(255, 252), (246, 117), (0, 4)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(255, 252), (246, 117), (157, 175)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(255, 252), (246, 117), (153, 205)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(255, 252), (152, 189), (153, 205)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(246, 117), (0, 4), (3, 25)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(0, 4), (3, 25), (1, 74)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(3, 25), (1, 74), (153, 205)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(1, 74), (152, 189), (153, 205)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(255, 252), (246, 117), (0, 4), (3, 25)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(255, 252), (246, 117), (0, 4), (157, 175)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(255, 252), (246, 117), (157, 175), (152, 189)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(255, 252), (246, 117), (157, 175), (153, 205)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(255, 252), (246, 117), (152, 189), (153, 205)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(255, 252), (157, 175), (152, 189), (153, 205)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(255, 252), (1, 74), (152, 189), (153, 205)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
