PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011010,10100101
"(6, 177)",2.0,"(0, 1)","[(6, 177), (250, 182)]",01 - B,10 - B
"(250, 182)",2.0,"(0, 4)","[(6, 177), (48, 164)]",01 - B,10 - B
"(214, 171)",2.0,"(0, 6)","[(6, 177), (22, 140)]",01 - B,10 - B
"(94, 157)",2.0,"(0, 7)","[(6, 177), (29, 73)]",00 - M,11 - M
"(48, 164)",2.0,"(1, 2)","[(250, 182), (214, 171)]",10 - B,01 - B
"(52, 159)",2.0,"(1, 7)","[(250, 182), (29, 73)]",10 - B,01 - B
"(22, 140)",2.0,"(2, 7)","[(214, 171), (29, 73)]",00 - M,11 - M
"(29, 73)",2.0,"(6, 7)","[(22, 140), (29, 73)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(6, 177), (250, 182), (214, 171)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(6, 177), (250, 182), (48, 164)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(6, 177), (48, 164), (52, 159)]",010 - I,101 - I
,3.0,"(0, 4, 6)","[(6, 177), (48, 164), (22, 140)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(6, 177), (22, 140), (29, 73)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(250, 182), (214, 171), (94, 157)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(250, 182), (214, 171), (29, 73)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(214, 171), (22, 140), (29, 73)]",010 - I,101 - I
,3.0,"(3, 6, 7)","[(94, 157), (22, 140), (29, 73)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(52, 159), (22, 140), (29, 73)]",010 - I,101 - I
,4.0,"(0, 1, 2, 3)","[(6, 177), (250, 182), (214, 171), (94, 157)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(6, 177), (250, 182), (214, 171), (48, 164)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(6, 177), (250, 182), (48, 164), (52, 159)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(6, 177), (94, 157), (48, 164), (52, 159)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(6, 177), (48, 164), (52, 159), (22, 140)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(6, 177), (48, 164), (22, 140), (29, 73)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(6, 177), (52, 159), (22, 140), (29, 73)]",0010 - I,1101 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
