PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(32, 227)",2.0,"(0, 1)","[(32, 227), (250, 76)]",01 - B,10 - B
"(250, 76)",2.0,"(0, 4)","[(32, 227), (67, 179)]",01 - B,10 - B
"(234, 77)",2.0,"(0, 6)","[(32, 227), (23, 139)]",00 - M,11 - M
"(133, 99)",2.0,"(0, 7)","[(32, 227), (5, 28)]",01 - B,10 - B
"(67, 179)",2.0,"(1, 2)","[(250, 76), (234, 77)]",10 - B,01 - B
"(109, 111)",2.0,"(1, 7)","[(250, 76), (5, 28)]",11 - M,00 - M
"(23, 139)",2.0,"(2, 7)","[(234, 77), (5, 28)]",01 - B,10 - B
"(5, 28)",2.0,"(3, 7)","[(133, 99), (5, 28)]",01 - B,10 - B
,2.0,"(6, 7)","[(23, 139), (5, 28)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(32, 227), (250, 76), (234, 77)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(32, 227), (250, 76), (67, 179)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(32, 227), (67, 179), (23, 139)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(32, 227), (23, 139), (5, 28)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(250, 76), (234, 77), (133, 99)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(250, 76), (234, 77), (5, 28)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(234, 77), (133, 99), (5, 28)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(133, 99), (109, 111), (5, 28)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(133, 99), (23, 139), (5, 28)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(109, 111), (23, 139), (5, 28)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(32, 227), (250, 76), (234, 77), (133, 99)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(32, 227), (250, 76), (234, 77), (67, 179)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(32, 227), (250, 76), (67, 179), (23, 139)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(32, 227), (67, 179), (109, 111), (23, 139)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(32, 227), (67, 179), (23, 139), (5, 28)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(32, 227), (109, 111), (23, 139), (5, 28)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
