PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(94, 226)",2.0,"(0, 1)","[(94, 226), (229, 233)]",01 - B,10 - B
"(229, 233)",2.0,"(0, 5)","[(94, 226), (106, 205)]",01 - B,10 - B
"(169, 186)",2.0,"(0, 6)","[(94, 226), (97, 193)]",01 - B,10 - B
"(156, 184)",2.0,"(0, 7)","[(94, 226), (26, 23)]",00 - M,11 - M
"(122, 194)",2.0,"(1, 2)","[(229, 233), (169, 186)]",10 - B,01 - B
"(106, 205)",2.0,"(1, 7)","[(229, 233), (26, 23)]",10 - B,01 - B
"(97, 193)",2.0,"(2, 7)","[(169, 186), (26, 23)]",00 - M,11 - M
"(26, 23)",2.0,"(3, 7)","[(156, 184), (26, 23)]",10 - B,01 - B
,2.0,"(6, 7)","[(97, 193), (26, 23)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(94, 226), (229, 233), (169, 186)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(94, 226), (229, 233), (106, 205)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(94, 226), (106, 205), (97, 193)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(94, 226), (97, 193), (26, 23)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(229, 233), (169, 186), (156, 184)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(229, 233), (169, 186), (26, 23)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(169, 186), (156, 184), (26, 23)]",010 - I,101 - I
,3.0,"(3, 6, 7)","[(156, 184), (97, 193), (26, 23)]",110 - I,001 - I
,3.0,"(4, 6, 7)","[(122, 194), (97, 193), (26, 23)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(106, 205), (97, 193), (26, 23)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(94, 226), (229, 233), (169, 186), (156, 184)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(94, 226), (229, 233), (169, 186), (106, 205)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(94, 226), (229, 233), (122, 194), (106, 205)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(94, 226), (229, 233), (106, 205), (97, 193)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 6)","[(94, 226), (122, 194), (106, 205), (97, 193)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(94, 226), (106, 205), (97, 193), (26, 23)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
