PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(206, 242)",2.0,"(0, 1)","[(206, 242), (227, 226)]",01 - B,10 - B
"(227, 226)",2.0,"(0, 7)","[(206, 242), (5, 148)]",01 - B,10 - B
"(250, 198)",2.0,"(1, 2)","[(227, 226), (250, 198)]",10 - B,01 - B
"(198, 12)",2.0,"(2, 3)","[(250, 198), (198, 12)]",01 - B,10 - B
"(189, 79)",2.0,"(3, 4)","[(198, 12), (189, 79)]",10 - B,01 - B
"(191, 174)",2.0,"(3, 6)","[(198, 12), (20, 40)]",10 - B,01 - B
"(20, 40)",2.0,"(6, 7)","[(20, 40), (5, 148)]",01 - B,10 - B
"(5, 148)",3.0,"(0, 1, 2)","[(206, 242), (227, 226), (250, 198)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(206, 242), (227, 226), (5, 148)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(206, 242), (20, 40), (5, 148)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(227, 226), (250, 198), (198, 12)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(250, 198), (198, 12), (189, 79)]",010 - I,101 - I
,3.0,"(3, 4, 6)","[(198, 12), (189, 79), (20, 40)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(198, 12), (20, 40), (5, 148)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(189, 79), (20, 40), (5, 148)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(191, 174), (20, 40), (5, 148)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(206, 242), (227, 226), (250, 198), (198, 12)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(206, 242), (227, 226), (250, 198), (191, 174)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(206, 242), (227, 226), (250, 198), (5, 148)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(206, 242), (227, 226), (191, 174), (5, 148)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(206, 242), (227, 226), (20, 40), (5, 148)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(206, 242), (191, 174), (20, 40), (5, 148)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
