PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(223, 247)",2.0,"(0, 1)","[(223, 247), (249, 91)]",01 - B,10 - B
"(249, 91)",2.0,"(0, 3)","[(223, 247), (204, 183)]",01 - B,10 - B
"(186, 81)",2.0,"(0, 5)","[(223, 247), (181, 181)]",01 - B,10 - B
"(204, 183)",2.0,"(0, 6)","[(223, 247), (109, 120)]",01 - B,10 - B
"(188, 177)",2.0,"(0, 7)","[(223, 247), (7, 16)]",00 - M,11 - M
"(181, 181)",2.0,"(1, 2)","[(249, 91), (186, 81)]",10 - B,01 - B
"(109, 120)",2.0,"(1, 7)","[(249, 91), (7, 16)]",10 - B,01 - B
"(7, 16)",2.0,"(2, 7)","[(186, 81), (7, 16)]",00 - M,11 - M
,2.0,"(6, 7)","[(109, 120), (7, 16)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(223, 247), (249, 91), (186, 81)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(223, 247), (249, 91), (204, 183)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(223, 247), (204, 183), (188, 177)]",010 - I,101 - I
,3.0,"(0, 3, 5)","[(223, 247), (204, 183), (181, 181)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(223, 247), (188, 177), (181, 181)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(223, 247), (181, 181), (109, 120)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(223, 247), (109, 120), (7, 16)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(249, 91), (186, 81), (204, 183)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(249, 91), (186, 81), (7, 16)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(186, 81), (109, 120), (7, 16)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(181, 181), (109, 120), (7, 16)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(223, 247), (249, 91), (186, 81), (204, 183)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(223, 247), (249, 91), (204, 183), (188, 177)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(223, 247), (204, 183), (188, 177), (181, 181)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(223, 247), (188, 177), (181, 181), (109, 120)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(223, 247), (181, 181), (109, 120), (7, 16)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
