PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(80, 163)",2.0,"(0, 1)","[(80, 163), (94, 217)]",01 - B,10 - B
"(94, 217)",2.0,"(0, 7)","[(80, 163), (60, 38)]",01 - B,10 - B
"(195, 205)",2.0,"(1, 2)","[(94, 217), (195, 205)]",10 - B,01 - B
"(120, 138)",2.0,"(2, 3)","[(195, 205), (120, 138)]",01 - B,10 - B
"(113, 136)",2.0,"(2, 7)","[(195, 205), (60, 38)]",01 - B,10 - B
"(95, 148)",2.0,"(3, 7)","[(120, 138), (60, 38)]",11 - M,00 - M
"(89, 147)",2.0,"(4, 7)","[(113, 136), (60, 38)]",01 - B,10 - B
"(60, 38)",2.0,"(6, 7)","[(89, 147), (60, 38)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(80, 163), (94, 217), (195, 205)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(80, 163), (94, 217), (89, 147)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(80, 163), (94, 217), (60, 38)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(80, 163), (89, 147), (60, 38)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(94, 217), (195, 205), (120, 138)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(195, 205), (120, 138), (113, 136)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(195, 205), (120, 138), (60, 38)]",011 - I,100 - I
,3.0,"(3, 4, 7)","[(120, 138), (113, 136), (60, 38)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(113, 136), (89, 147), (60, 38)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(95, 148), (89, 147), (60, 38)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(80, 163), (94, 217), (195, 205), (120, 138)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(80, 163), (94, 217), (195, 205), (95, 148)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(80, 163), (94, 217), (195, 205), (89, 147)]",0100 - I,1011 - I
,4.0,"(0, 1, 5, 6)","[(80, 163), (94, 217), (95, 148), (89, 147)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(80, 163), (94, 217), (89, 147), (60, 38)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(80, 163), (95, 148), (89, 147), (60, 38)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
