PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(45, 235)",2.0,"(0, 1)","[(45, 235), (240, 83)]",01 - B,10 - B
"(240, 83)",2.0,"(0, 3)","[(45, 235), (79, 175)]",01 - B,10 - B
"(167, 78)",2.0,"(0, 7)","[(45, 235), (16, 20)]",01 - B,10 - B
"(79, 175)",2.0,"(1, 2)","[(240, 83), (167, 78)]",10 - B,01 - B
"(82, 157)",2.0,"(1, 7)","[(240, 83), (16, 20)]",11 - M,00 - M
"(109, 90)",2.0,"(2, 7)","[(167, 78), (16, 20)]",01 - B,10 - B
"(78, 142)",2.0,"(5, 7)","[(109, 90), (16, 20)]",01 - B,10 - B
"(16, 20)",2.0,"(6, 7)","[(78, 142), (16, 20)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(45, 235), (240, 83), (167, 78)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(45, 235), (240, 83), (79, 175)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(45, 235), (79, 175), (82, 157)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(45, 235), (79, 175), (16, 20)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(45, 235), (78, 142), (16, 20)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(240, 83), (167, 78), (79, 175)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(240, 83), (167, 78), (109, 90)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(240, 83), (167, 78), (16, 20)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(167, 78), (109, 90), (16, 20)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(109, 90), (78, 142), (16, 20)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(45, 235), (240, 83), (167, 78), (79, 175)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(45, 235), (240, 83), (79, 175), (82, 157)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(45, 235), (79, 175), (82, 157), (78, 142)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 7)","[(45, 235), (79, 175), (82, 157), (16, 20)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(45, 235), (79, 175), (78, 142), (16, 20)]",0111 - I,1000 - I
,4.0,"(0, 4, 6, 7)","[(45, 235), (82, 157), (78, 142), (16, 20)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(45, 235), (109, 90), (78, 142), (16, 20)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
