PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(38, 83)",2.0,"(0, 1)","[(38, 83), (49, 114)]",01 - B,10 - B
"(49, 114)",2.0,"(0, 6)","[(38, 83), (53, 73)]",01 - B,10 - B
"(218, 236)",2.0,"(0, 7)","[(38, 83), (71, 19)]",00 - M,11 - M
"(134, 140)",2.0,"(1, 2)","[(49, 114), (218, 236)]",10 - B,01 - B
"(144, 100)",2.0,"(2, 3)","[(218, 236), (134, 140)]",01 - B,10 - B
"(142, 60)",2.0,"(2, 4)","[(218, 236), (144, 100)]",00 - M,11 - M
"(53, 73)",2.0,"(2, 5)","[(218, 236), (142, 60)]",01 - B,10 - B
"(71, 19)",2.0,"(4, 5)","[(144, 100), (142, 60)]",01 - B,10 - B
,2.0,"(5, 7)","[(142, 60), (71, 19)]",10 - B,01 - B
,2.0,"(6, 7)","[(53, 73), (71, 19)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(38, 83), (49, 114), (218, 236)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(38, 83), (49, 114), (53, 73)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(38, 83), (53, 73), (71, 19)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(49, 114), (218, 236), (134, 140)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(218, 236), (134, 140), (144, 100)]",010 - I,101 - I
,3.0,"(2, 4, 5)","[(218, 236), (144, 100), (142, 60)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(144, 100), (142, 60), (71, 19)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(142, 60), (53, 73), (71, 19)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(38, 83), (49, 114), (218, 236), (134, 140)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(38, 83), (49, 114), (218, 236), (53, 73)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(38, 83), (49, 114), (134, 140), (53, 73)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(38, 83), (49, 114), (53, 73), (71, 19)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(38, 83), (142, 60), (53, 73), (71, 19)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
