PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(29, 13)",2.0,"(0, 1)","[(29, 13), (23, 87)]",01 - B,10 - B
"(23, 87)",2.0,"(0, 6)","[(29, 13), (100, 111)]",00 - M,11 - M
"(18, 253)",2.0,"(0, 7)","[(29, 13), (233, 239)]",01 - B,10 - B
"(97, 238)",2.0,"(1, 2)","[(23, 87), (18, 253)]",10 - B,01 - B
"(124, 236)",2.0,"(2, 3)","[(18, 253), (97, 238)]",01 - B,10 - B
"(93, 155)",2.0,"(2, 7)","[(18, 253), (233, 239)]",01 - B,10 - B
"(100, 111)",2.0,"(4, 7)","[(124, 236), (233, 239)]",01 - B,10 - B
"(233, 239)",2.0,"(6, 7)","[(100, 111), (233, 239)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(29, 13), (23, 87), (18, 253)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(29, 13), (23, 87), (100, 111)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(29, 13), (100, 111), (233, 239)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(23, 87), (18, 253), (97, 238)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(18, 253), (97, 238), (124, 236)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(18, 253), (97, 238), (233, 239)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(18, 253), (124, 236), (233, 239)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(97, 238), (124, 236), (233, 239)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(124, 236), (100, 111), (233, 239)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(93, 155), (100, 111), (233, 239)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(29, 13), (23, 87), (18, 253), (97, 238)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(29, 13), (23, 87), (18, 253), (93, 155)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(29, 13), (23, 87), (18, 253), (100, 111)]",0100 - I,1011 - I
,4.0,"(0, 1, 5, 6)","[(29, 13), (23, 87), (93, 155), (100, 111)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(29, 13), (23, 87), (100, 111), (233, 239)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(29, 13), (93, 155), (100, 111), (233, 239)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
