PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(43, 181)",2.0,"(0, 1)","[(43, 181), (54, 203)]",01 - B,10 - B
"(54, 203)",2.0,"(0, 7)","[(43, 181), (53, 46)]",01 - B,10 - B
"(94, 209)",2.0,"(1, 2)","[(54, 203), (94, 209)]",10 - B,01 - B
"(212, 156)",2.0,"(2, 3)","[(94, 209), (212, 156)]",01 - B,10 - B
"(73, 165)",2.0,"(3, 5)","[(212, 156), (125, 107)]",10 - B,01 - B
"(125, 107)",2.0,"(3, 7)","[(212, 156), (53, 46)]",11 - M,00 - M
"(62, 154)",2.0,"(5, 7)","[(125, 107), (53, 46)]",01 - B,10 - B
"(53, 46)",2.0,"(6, 7)","[(62, 154), (53, 46)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(43, 181), (54, 203), (94, 209)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(43, 181), (54, 203), (62, 154)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(43, 181), (54, 203), (53, 46)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(43, 181), (62, 154), (53, 46)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(54, 203), (94, 209), (212, 156)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(94, 209), (212, 156), (125, 107)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(212, 156), (125, 107), (53, 46)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(125, 107), (62, 154), (53, 46)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(43, 181), (54, 203), (94, 209), (212, 156)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(43, 181), (54, 203), (94, 209), (73, 165)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(43, 181), (54, 203), (94, 209), (62, 154)]",0100 - I,1011 - I
,4.0,"(0, 1, 4, 6)","[(43, 181), (54, 203), (73, 165), (62, 154)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(43, 181), (54, 203), (62, 154), (53, 46)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(43, 181), (73, 165), (62, 154), (53, 46)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(43, 181), (125, 107), (62, 154), (53, 46)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
