PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(249, 189)",2.0,"(0, 1)","[(249, 189), (165, 133)]",01 - B,10 - B
"(165, 133)",2.0,"(0, 5)","[(249, 189), (131, 138)]",01 - B,10 - B
"(92, 102)",2.0,"(0, 7)","[(249, 189), (6, 119)]",01 - B,10 - B
"(20, 66)",2.0,"(1, 2)","[(165, 133), (92, 102)]",11 - M,00 - M
"(127, 126)",2.0,"(1, 3)","[(165, 133), (20, 66)]",10 - B,01 - B
"(131, 138)",2.0,"(2, 3)","[(92, 102), (20, 66)]",10 - B,01 - B
"(21, 97)",2.0,"(3, 6)","[(20, 66), (21, 97)]",00 - M,11 - M
"(6, 119)",2.0,"(3, 7)","[(20, 66), (6, 119)]",01 - B,10 - B
,2.0,"(6, 7)","[(21, 97), (6, 119)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(249, 189), (165, 133), (92, 102)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(249, 189), (165, 133), (127, 126)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(249, 189), (165, 133), (131, 138)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(249, 189), (131, 138), (6, 119)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(249, 189), (21, 97), (6, 119)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(165, 133), (92, 102), (20, 66)]",110 - I,001 - I
,3.0,"(2, 3, 6)","[(92, 102), (20, 66), (21, 97)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(20, 66), (21, 97), (6, 119)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(131, 138), (21, 97), (6, 119)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(249, 189), (165, 133), (92, 102), (20, 66)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(249, 189), (165, 133), (92, 102), (127, 126)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(249, 189), (165, 133), (127, 126), (131, 138)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(249, 189), (165, 133), (131, 138), (6, 119)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(249, 189), (127, 126), (131, 138), (6, 119)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(249, 189), (131, 138), (21, 97), (6, 119)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
