PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(129, 26)",2.0,"(0, 1)","[(129, 26), (27, 28)]",01 - B,10 - B
"(27, 28)",2.0,"(0, 6)","[(129, 26), (174, 64)]",01 - B,10 - B
"(183, 222)",2.0,"(0, 7)","[(129, 26), (229, 101)]",01 - B,10 - B
"(187, 157)",2.0,"(1, 2)","[(27, 28), (183, 222)]",10 - B,01 - B
"(208, 145)",2.0,"(2, 3)","[(183, 222), (187, 157)]",01 - B,10 - B
"(184, 77)",2.0,"(2, 4)","[(183, 222), (208, 145)]",00 - M,11 - M
"(174, 64)",2.0,"(2, 7)","[(183, 222), (229, 101)]",01 - B,10 - B
"(229, 101)",2.0,"(4, 7)","[(208, 145), (229, 101)]",01 - B,10 - B
,2.0,"(5, 7)","[(184, 77), (229, 101)]",01 - B,10 - B
,2.0,"(6, 7)","[(174, 64), (229, 101)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(129, 26), (27, 28), (183, 222)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(129, 26), (27, 28), (174, 64)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(129, 26), (184, 77), (174, 64)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(129, 26), (174, 64), (229, 101)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(27, 28), (183, 222), (187, 157)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(183, 222), (187, 157), (208, 145)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(183, 222), (208, 145), (229, 101)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(187, 157), (208, 145), (229, 101)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(208, 145), (184, 77), (229, 101)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(184, 77), (174, 64), (229, 101)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(129, 26), (27, 28), (183, 222), (187, 157)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(129, 26), (27, 28), (183, 222), (174, 64)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(129, 26), (27, 28), (184, 77), (174, 64)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(129, 26), (184, 77), (174, 64), (229, 101)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
