PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(191, 222)",2.0,"(0, 1)","[(191, 222), (79, 34)]",01 - B,10 - B
"(79, 34)",2.0,"(0, 3)","[(191, 222), (174, 201)]",01 - B,10 - B
"(83, 58)",2.0,"(0, 7)","[(191, 222), (65, 210)]",01 - B,10 - B
"(174, 201)",2.0,"(1, 2)","[(79, 34), (83, 58)]",10 - B,01 - B
"(130, 168)",2.0,"(1, 7)","[(79, 34), (65, 210)]",11 - M,00 - M
"(144, 191)",2.0,"(2, 7)","[(83, 58), (65, 210)]",01 - B,10 - B
"(154, 200)",2.0,"(4, 7)","[(130, 168), (65, 210)]",01 - B,10 - B
"(65, 210)",2.0,"(5, 7)","[(144, 191), (65, 210)]",11 - M,00 - M
,2.0,"(6, 7)","[(154, 200), (65, 210)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(191, 222), (79, 34), (83, 58)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(191, 222), (79, 34), (174, 201)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(191, 222), (174, 201), (154, 200)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(191, 222), (174, 201), (65, 210)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(191, 222), (154, 200), (65, 210)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(79, 34), (83, 58), (174, 201)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(79, 34), (83, 58), (130, 168)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(79, 34), (83, 58), (65, 210)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(83, 58), (130, 168), (65, 210)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(130, 168), (144, 191), (65, 210)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(144, 191), (154, 200), (65, 210)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(191, 222), (79, 34), (83, 58), (174, 201)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(191, 222), (79, 34), (174, 201), (154, 200)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(191, 222), (174, 201), (144, 191), (154, 200)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(191, 222), (174, 201), (154, 200), (65, 210)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(191, 222), (144, 191), (154, 200), (65, 210)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
