PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(7, 12)",2.0,"(0, 1)","[(7, 12), (10, 240)]",01 - B,10 - B
"(10, 240)",2.0,"(0, 6)","[(7, 12), (165, 16)]",00 - M,11 - M
"(192, 251)",2.0,"(0, 7)","[(7, 12), (248, 9)]",01 - B,10 - B
"(160, 196)",2.0,"(1, 2)","[(10, 240), (192, 251)]",10 - B,01 - B
"(132, 159)",2.0,"(2, 5)","[(192, 251), (204, 186)]",01 - B,10 - B
"(204, 186)",2.0,"(2, 7)","[(192, 251), (248, 9)]",01 - B,10 - B
"(165, 16)",2.0,"(5, 7)","[(204, 186), (248, 9)]",11 - M,00 - M
"(248, 9)",2.0,"(6, 7)","[(165, 16), (248, 9)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(7, 12), (10, 240), (192, 251)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(7, 12), (10, 240), (132, 159)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(7, 12), (10, 240), (165, 16)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(7, 12), (165, 16), (248, 9)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(10, 240), (192, 251), (160, 196)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(10, 240), (192, 251), (204, 186)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(192, 251), (160, 196), (204, 186)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(192, 251), (204, 186), (248, 9)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(204, 186), (165, 16), (248, 9)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(7, 12), (10, 240), (192, 251), (160, 196)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(7, 12), (10, 240), (192, 251), (132, 159)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(7, 12), (10, 240), (160, 196), (132, 159)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(7, 12), (10, 240), (132, 159), (165, 16)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(7, 12), (10, 240), (165, 16), (248, 9)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(7, 12), (132, 159), (165, 16), (248, 9)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(7, 12), (204, 186), (165, 16), (248, 9)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
