PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(84, 164)",2.0,"(0, 1)","[(84, 164), (94, 170)]",01 - B,10 - B
"(94, 170)",2.0,"(0, 7)","[(84, 164), (38, 67)]",01 - B,10 - B
"(217, 189)",2.0,"(1, 2)","[(94, 170), (217, 189)]",10 - B,01 - B
"(140, 147)",2.0,"(2, 3)","[(217, 189), (140, 147)]",01 - B,10 - B
"(142, 143)",2.0,"(2, 4)","[(217, 189), (142, 143)]",00 - M,11 - M
"(97, 157)",2.0,"(2, 7)","[(217, 189), (38, 67)]",01 - B,10 - B
"(85, 133)",2.0,"(4, 7)","[(142, 143), (38, 67)]",01 - B,10 - B
"(38, 67)",2.0,"(6, 7)","[(85, 133), (38, 67)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(84, 164), (94, 170), (217, 189)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(84, 164), (94, 170), (97, 157)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(84, 164), (94, 170), (38, 67)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(84, 164), (85, 133), (38, 67)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(94, 170), (217, 189), (140, 147)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(217, 189), (140, 147), (142, 143)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(217, 189), (142, 143), (38, 67)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(140, 147), (142, 143), (38, 67)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(142, 143), (85, 133), (38, 67)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(97, 157), (85, 133), (38, 67)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(84, 164), (94, 170), (217, 189), (140, 147)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(84, 164), (94, 170), (217, 189), (97, 157)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(84, 164), (94, 170), (97, 157), (85, 133)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(84, 164), (94, 170), (97, 157), (38, 67)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(84, 164), (94, 170), (85, 133), (38, 67)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(84, 164), (97, 157), (85, 133), (38, 67)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
