PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001110,10110001
"(2, 2)",2.0,"(0, 1)","[(2, 2), (122, 255)]",01 - B,10 - B
"(122, 255)",2.0,"(0, 4)","[(2, 2), (95, 82)]",01 - B,10 - B
"(165, 180)",2.0,"(0, 6)","[(2, 2), (155, 47)]",01 - B,10 - B
"(135, 133)",2.0,"(0, 7)","[(2, 2), (254, 59)]",00 - M,11 - M
"(95, 82)",2.0,"(1, 2)","[(122, 255), (165, 180)]",10 - B,01 - B
"(205, 94)",2.0,"(1, 7)","[(122, 255), (254, 59)]",10 - B,01 - B
"(155, 47)",2.0,"(2, 7)","[(165, 180), (254, 59)]",00 - M,11 - M
"(254, 59)",2.0,"(5, 7)","[(205, 94), (254, 59)]",10 - B,01 - B
,2.0,"(6, 7)","[(155, 47), (254, 59)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(2, 2), (122, 255), (165, 180)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(2, 2), (122, 255), (95, 82)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(2, 2), (135, 133), (95, 82)]",001 - I,110 - I
,3.0,"(0, 4, 6)","[(2, 2), (95, 82), (155, 47)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(2, 2), (155, 47), (254, 59)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(122, 255), (165, 180), (135, 133)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(122, 255), (165, 180), (205, 94)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(122, 255), (165, 180), (254, 59)]",100 - I,011 - I
,3.0,"(2, 5, 7)","[(165, 180), (205, 94), (254, 59)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(205, 94), (155, 47), (254, 59)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(2, 2), (122, 255), (165, 180), (135, 133)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(2, 2), (122, 255), (165, 180), (95, 82)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(2, 2), (122, 255), (135, 133), (95, 82)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(2, 2), (135, 133), (95, 82), (155, 47)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(2, 2), (95, 82), (155, 47), (254, 59)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(2, 2), (205, 94), (155, 47), (254, 59)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
