PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(35, 170)",2.0,"(0, 1)","[(35, 170), (215, 163)]",01 - B,10 - B
"(215, 163)",2.0,"(0, 4)","[(35, 170), (108, 127)]",00 - M,11 - M
"(221, 85)",2.0,"(0, 5)","[(35, 170), (78, 113)]",01 - B,10 - B
"(131, 121)",2.0,"(0, 7)","[(35, 170), (47, 90)]",01 - B,10 - B
"(108, 127)",2.0,"(1, 2)","[(215, 163), (221, 85)]",10 - B,01 - B
"(78, 113)",2.0,"(2, 3)","[(221, 85), (131, 121)]",01 - B,10 - B
"(77, 98)",2.0,"(2, 6)","[(221, 85), (77, 98)]",00 - M,11 - M
"(47, 90)",2.0,"(2, 7)","[(221, 85), (47, 90)]",01 - B,10 - B
,2.0,"(6, 7)","[(77, 98), (47, 90)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(35, 170), (215, 163), (221, 85)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(35, 170), (215, 163), (131, 121)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(35, 170), (215, 163), (108, 127)]",010 - I,101 - I
,3.0,"(0, 4, 5)","[(35, 170), (108, 127), (78, 113)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(35, 170), (78, 113), (47, 90)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(35, 170), (77, 98), (47, 90)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(215, 163), (221, 85), (131, 121)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(221, 85), (131, 121), (77, 98)]",010 - I,101 - I
,3.0,"(2, 6, 7)","[(221, 85), (77, 98), (47, 90)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(78, 113), (77, 98), (47, 90)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(35, 170), (215, 163), (221, 85), (131, 121)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(35, 170), (215, 163), (131, 121), (108, 127)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(35, 170), (215, 163), (108, 127), (78, 113)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(35, 170), (108, 127), (78, 113), (47, 90)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(35, 170), (78, 113), (77, 98), (47, 90)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
