PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(245, 52)",2.0,"(0, 1)","[(245, 52), (73, 59)]",01 - B,10 - B
"(73, 59)",2.0,"(0, 5)","[(245, 52), (123, 124)]",01 - B,10 - B
"(51, 118)",2.0,"(0, 6)","[(245, 52), (107, 139)]",01 - B,10 - B
"(102, 119)",2.0,"(0, 7)","[(245, 52), (11, 204)]",00 - M,11 - M
"(114, 116)",2.0,"(1, 2)","[(73, 59), (51, 118)]",10 - B,01 - B
"(123, 124)",2.0,"(1, 7)","[(73, 59), (11, 204)]",10 - B,01 - B
"(107, 139)",2.0,"(2, 7)","[(51, 118), (11, 204)]",00 - M,11 - M
"(11, 204)",2.0,"(6, 7)","[(107, 139), (11, 204)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(245, 52), (73, 59), (51, 118)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(245, 52), (73, 59), (114, 116)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(245, 52), (73, 59), (123, 124)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(245, 52), (114, 116), (123, 124)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(245, 52), (123, 124), (107, 139)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(245, 52), (107, 139), (11, 204)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(73, 59), (51, 118), (102, 119)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(73, 59), (51, 118), (11, 204)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(51, 118), (107, 139), (11, 204)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(123, 124), (107, 139), (11, 204)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(245, 52), (73, 59), (51, 118), (102, 119)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(245, 52), (73, 59), (51, 118), (114, 116)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(245, 52), (73, 59), (102, 119), (114, 116)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(245, 52), (73, 59), (114, 116), (123, 124)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(245, 52), (102, 119), (114, 116), (123, 124)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(245, 52), (114, 116), (123, 124), (107, 139)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(245, 52), (123, 124), (107, 139), (11, 204)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
