PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(247, 250)",2.0,"(0, 1)","[(247, 250), (250, 68)]",01 - B,10 - B
"(250, 68)",2.0,"(0, 4)","[(247, 250), (113, 160)]",01 - B,10 - B
"(169, 95)",2.0,"(0, 7)","[(247, 250), (6, 130)]",01 - B,10 - B
"(91, 142)",2.0,"(1, 2)","[(250, 68), (169, 95)]",10 - B,01 - B
"(113, 160)",2.0,"(1, 7)","[(250, 68), (6, 130)]",11 - M,00 - M
"(73, 137)",2.0,"(2, 7)","[(169, 95), (6, 130)]",01 - B,10 - B
"(89, 150)",2.0,"(5, 7)","[(73, 137), (6, 130)]",01 - B,10 - B
"(6, 130)",2.0,"(6, 7)","[(89, 150), (6, 130)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(247, 250), (250, 68), (169, 95)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(247, 250), (250, 68), (113, 160)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(247, 250), (113, 160), (89, 150)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(247, 250), (113, 160), (6, 130)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(247, 250), (89, 150), (6, 130)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(250, 68), (169, 95), (91, 142)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(250, 68), (169, 95), (73, 137)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(250, 68), (169, 95), (6, 130)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(169, 95), (73, 137), (6, 130)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(91, 142), (73, 137), (6, 130)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(73, 137), (89, 150), (6, 130)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(247, 250), (250, 68), (169, 95), (91, 142)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(247, 250), (250, 68), (169, 95), (113, 160)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(247, 250), (250, 68), (113, 160), (89, 150)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(247, 250), (91, 142), (113, 160), (89, 150)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(247, 250), (113, 160), (89, 150), (6, 130)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(247, 250), (73, 137), (89, 150), (6, 130)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
