PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(87, 62)",2.0,"(0, 1)","[(87, 62), (60, 188)]",01 - B,10 - B
"(60, 188)",2.0,"(0, 6)","[(87, 62), (128, 69)]",00 - M,11 - M
"(114, 203)",2.0,"(0, 7)","[(87, 62), (195, 52)]",01 - B,10 - B
"(113, 178)",2.0,"(1, 2)","[(60, 188), (114, 203)]",10 - B,01 - B
"(132, 161)",2.0,"(2, 3)","[(114, 203), (113, 178)]",01 - B,10 - B
"(125, 135)",2.0,"(2, 4)","[(114, 203), (132, 161)]",00 - M,11 - M
"(128, 69)",2.0,"(2, 7)","[(114, 203), (195, 52)]",01 - B,10 - B
"(195, 52)",2.0,"(4, 7)","[(132, 161), (195, 52)]",01 - B,10 - B
,2.0,"(6, 7)","[(128, 69), (195, 52)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(87, 62), (60, 188), (114, 203)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(87, 62), (60, 188), (113, 178)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(87, 62), (60, 188), (128, 69)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(87, 62), (128, 69), (195, 52)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(60, 188), (114, 203), (113, 178)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(114, 203), (113, 178), (132, 161)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(114, 203), (132, 161), (195, 52)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(132, 161), (125, 135), (195, 52)]",011 - I,100 - I
,3.0,"(4, 6, 7)","[(132, 161), (128, 69), (195, 52)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(125, 135), (128, 69), (195, 52)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(87, 62), (60, 188), (114, 203), (113, 178)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(87, 62), (60, 188), (113, 178), (128, 69)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(87, 62), (60, 188), (125, 135), (128, 69)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(87, 62), (60, 188), (128, 69), (195, 52)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(87, 62), (125, 135), (128, 69), (195, 52)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
