PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(16, 130)",2.0,"(0, 1)","[(16, 130), (239, 237)]",01 - B,10 - B
"(239, 237)",2.0,"(0, 3)","[(16, 130), (144, 174)]",01 - B,10 - B
"(199, 196)",2.0,"(0, 5)","[(16, 130), (115, 134)]",01 - B,10 - B
"(144, 174)",2.0,"(0, 7)","[(16, 130), (41, 19)]",01 - B,10 - B
"(132, 151)",2.0,"(1, 2)","[(239, 237), (199, 196)]",10 - B,01 - B
"(115, 134)",2.0,"(1, 7)","[(239, 237), (41, 19)]",11 - M,00 - M
"(129, 132)",2.0,"(2, 7)","[(199, 196), (41, 19)]",01 - B,10 - B
"(41, 19)",2.0,"(6, 7)","[(129, 132), (41, 19)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(16, 130), (239, 237), (199, 196)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(16, 130), (239, 237), (144, 174)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(16, 130), (144, 174), (132, 151)]",010 - I,101 - I
,3.0,"(0, 3, 5)","[(16, 130), (144, 174), (115, 134)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(16, 130), (115, 134), (41, 19)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(16, 130), (129, 132), (41, 19)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(239, 237), (199, 196), (144, 174)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(239, 237), (199, 196), (129, 132)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(239, 237), (199, 196), (41, 19)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(199, 196), (129, 132), (41, 19)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(115, 134), (129, 132), (41, 19)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(16, 130), (239, 237), (199, 196), (144, 174)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(16, 130), (239, 237), (144, 174), (132, 151)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(16, 130), (144, 174), (132, 151), (115, 134)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 7)","[(16, 130), (144, 174), (115, 134), (41, 19)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(16, 130), (132, 151), (115, 134), (41, 19)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(16, 130), (115, 134), (129, 132), (41, 19)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
