PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(91, 163)",2.0,"(0, 1)","[(91, 163), (107, 176)]",01 - B,10 - B
"(107, 176)",2.0,"(0, 7)","[(91, 163), (68, 83)]",01 - B,10 - B
"(186, 131)",2.0,"(1, 2)","[(107, 176), (186, 131)]",10 - B,01 - B
"(204, 102)",2.0,"(2, 3)","[(186, 131), (204, 102)]",01 - B,10 - B
"(212, 79)",2.0,"(3, 4)","[(204, 102), (212, 79)]",10 - B,01 - B
"(152, 104)",2.0,"(4, 6)","[(212, 79), (140, 87)]",00 - M,11 - M
"(140, 87)",2.0,"(4, 7)","[(212, 79), (68, 83)]",01 - B,10 - B
"(68, 83)",2.0,"(6, 7)","[(140, 87), (68, 83)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(91, 163), (107, 176), (186, 131)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(91, 163), (107, 176), (68, 83)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(91, 163), (140, 87), (68, 83)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(107, 176), (186, 131), (204, 102)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(186, 131), (204, 102), (212, 79)]",010 - I,101 - I
,3.0,"(3, 4, 6)","[(204, 102), (212, 79), (140, 87)]",100 - I,011 - I
,3.0,"(4, 6, 7)","[(212, 79), (140, 87), (68, 83)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(152, 104), (140, 87), (68, 83)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(91, 163), (107, 176), (186, 131), (204, 102)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(91, 163), (107, 176), (186, 131), (152, 104)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(91, 163), (107, 176), (186, 131), (68, 83)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(91, 163), (107, 176), (152, 104), (68, 83)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(91, 163), (107, 176), (140, 87), (68, 83)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(91, 163), (152, 104), (140, 87), (68, 83)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
