PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(33, 231)",2.0,"(0, 1)","[(33, 231), (41, 254)]",01 - B,10 - B
"(41, 254)",2.0,"(0, 7)","[(33, 231), (86, 2)]",01 - B,10 - B
"(222, 154)",2.0,"(1, 2)","[(41, 254), (222, 154)]",10 - B,01 - B
"(179, 122)",2.0,"(2, 3)","[(222, 154), (179, 122)]",01 - B,10 - B
"(70, 189)",2.0,"(2, 7)","[(222, 154), (86, 2)]",01 - B,10 - B
"(137, 82)",2.0,"(5, 7)","[(137, 82), (86, 2)]",01 - B,10 - B
"(87, 89)",2.0,"(6, 7)","[(87, 89), (86, 2)]",01 - B,10 - B
"(86, 2)",3.0,"(0, 1, 2)","[(33, 231), (41, 254), (222, 154)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(33, 231), (41, 254), (70, 189)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(33, 231), (41, 254), (86, 2)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(33, 231), (87, 89), (86, 2)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(41, 254), (222, 154), (179, 122)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(222, 154), (179, 122), (137, 82)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(222, 154), (179, 122), (86, 2)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(222, 154), (137, 82), (86, 2)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(179, 122), (137, 82), (86, 2)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(137, 82), (87, 89), (86, 2)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(33, 231), (41, 254), (222, 154), (179, 122)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(33, 231), (41, 254), (222, 154), (70, 189)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(33, 231), (41, 254), (70, 189), (87, 89)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(33, 231), (41, 254), (70, 189), (86, 2)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(33, 231), (41, 254), (87, 89), (86, 2)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(33, 231), (70, 189), (87, 89), (86, 2)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(33, 231), (137, 82), (87, 89), (86, 2)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
