PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(127, 52)",2.0,"(0, 1)","[(127, 52), (70, 138)]",01 - B,10 - B
"(70, 138)",2.0,"(0, 5)","[(127, 52), (148, 113)]",01 - B,10 - B
"(103, 179)",2.0,"(0, 6)","[(127, 52), (167, 115)]",00 - M,11 - M
"(111, 204)",2.0,"(0, 7)","[(127, 52), (183, 121)]",01 - B,10 - B
"(128, 134)",2.0,"(1, 2)","[(70, 138), (103, 179)]",11 - M,00 - M
"(148, 113)",2.0,"(1, 3)","[(70, 138), (111, 204)]",10 - B,01 - B
"(167, 115)",2.0,"(2, 3)","[(103, 179), (111, 204)]",10 - B,01 - B
"(183, 121)",2.0,"(3, 7)","[(111, 204), (183, 121)]",01 - B,10 - B
,2.0,"(6, 7)","[(167, 115), (183, 121)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(127, 52), (70, 138), (103, 179)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(127, 52), (70, 138), (128, 134)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(127, 52), (70, 138), (148, 113)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(127, 52), (148, 113), (167, 115)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(127, 52), (167, 115), (183, 121)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(70, 138), (103, 179), (111, 204)]",110 - I,001 - I
,3.0,"(2, 3, 4)","[(103, 179), (111, 204), (128, 134)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(103, 179), (111, 204), (183, 121)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(111, 204), (167, 115), (183, 121)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(148, 113), (167, 115), (183, 121)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(127, 52), (70, 138), (103, 179), (111, 204)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(127, 52), (70, 138), (103, 179), (128, 134)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(127, 52), (70, 138), (128, 134), (148, 113)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(127, 52), (70, 138), (148, 113), (167, 115)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(127, 52), (148, 113), (167, 115), (183, 121)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
