PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(137, 28)",2.0,"(0, 1)","[(137, 28), (5, 160)]",01 - B,10 - B
"(5, 160)",2.0,"(0, 6)","[(137, 28), (201, 130)]",01 - B,10 - B
"(2, 176)",2.0,"(0, 7)","[(137, 28), (253, 138)]",00 - M,11 - M
"(87, 228)",2.0,"(1, 2)","[(5, 160), (2, 176)]",10 - B,01 - B
"(97, 213)",2.0,"(2, 3)","[(2, 176), (87, 228)]",01 - B,10 - B
"(159, 149)",2.0,"(3, 4)","[(87, 228), (97, 213)]",10 - B,01 - B
"(201, 130)",2.0,"(3, 7)","[(87, 228), (253, 138)]",10 - B,01 - B
"(253, 138)",2.0,"(6, 7)","[(201, 130), (253, 138)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(137, 28), (5, 160), (2, 176)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(137, 28), (5, 160), (201, 130)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(137, 28), (201, 130), (253, 138)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(5, 160), (2, 176), (87, 228)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(2, 176), (87, 228), (97, 213)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(87, 228), (97, 213), (253, 138)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(87, 228), (201, 130), (253, 138)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(159, 149), (201, 130), (253, 138)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(137, 28), (5, 160), (2, 176), (87, 228)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(137, 28), (5, 160), (2, 176), (97, 213)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(137, 28), (5, 160), (2, 176), (159, 149)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(137, 28), (5, 160), (2, 176), (201, 130)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(137, 28), (5, 160), (159, 149), (201, 130)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(137, 28), (5, 160), (201, 130), (253, 138)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(137, 28), (159, 149), (201, 130), (253, 138)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
