PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(80, 185)",2.0,"(0, 1)","[(80, 185), (201, 163)]",01 - B,10 - B
"(201, 163)",2.0,"(0, 7)","[(80, 185), (40, 158)]",01 - B,10 - B
"(217, 144)",2.0,"(1, 2)","[(201, 163), (217, 144)]",10 - B,01 - B
"(207, 127)",2.0,"(2, 3)","[(217, 144), (207, 127)]",01 - B,10 - B
"(195, 70)",2.0,"(2, 4)","[(217, 144), (195, 70)]",00 - M,11 - M
"(59, 79)",2.0,"(3, 4)","[(207, 127), (195, 70)]",10 - B,01 - B
"(60, 134)",2.0,"(4, 5)","[(195, 70), (59, 79)]",01 - B,10 - B
"(40, 158)",2.0,"(5, 6)","[(59, 79), (60, 134)]",10 - B,01 - B
,2.0,"(5, 7)","[(59, 79), (40, 158)]",11 - M,00 - M
,2.0,"(6, 7)","[(60, 134), (40, 158)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(80, 185), (201, 163), (217, 144)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(80, 185), (201, 163), (40, 158)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(80, 185), (60, 134), (40, 158)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(201, 163), (217, 144), (207, 127)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(217, 144), (207, 127), (195, 70)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(207, 127), (195, 70), (59, 79)]",101 - I,010 - I
,3.0,"(4, 5, 6)","[(195, 70), (59, 79), (60, 134)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(59, 79), (60, 134), (40, 158)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(80, 185), (201, 163), (217, 144), (207, 127)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(80, 185), (201, 163), (217, 144), (40, 158)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(80, 185), (201, 163), (60, 134), (40, 158)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(80, 185), (59, 79), (60, 134), (40, 158)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
