PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(161, 198)",2.0,"(0, 1)","[(161, 198), (249, 147)]",01 - B,10 - B
"(249, 147)",2.0,"(0, 4)","[(161, 198), (176, 167)]",01 - B,10 - B
"(215, 137)",2.0,"(0, 6)","[(161, 198), (150, 159)]",00 - M,11 - M
"(195, 146)",2.0,"(0, 7)","[(161, 198), (6, 57)]",01 - B,10 - B
"(176, 167)",2.0,"(1, 2)","[(249, 147), (215, 137)]",10 - B,01 - B
"(173, 149)",2.0,"(1, 7)","[(249, 147), (6, 57)]",11 - M,00 - M
"(150, 159)",2.0,"(2, 7)","[(215, 137), (6, 57)]",01 - B,10 - B
"(6, 57)",2.0,"(5, 7)","[(173, 149), (6, 57)]",11 - M,00 - M
,2.0,"(6, 7)","[(150, 159), (6, 57)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(161, 198), (249, 147), (215, 137)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(161, 198), (249, 147), (176, 167)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(161, 198), (176, 167), (150, 159)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(161, 198), (150, 159), (6, 57)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(249, 147), (215, 137), (195, 146)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(249, 147), (215, 137), (6, 57)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(215, 137), (195, 146), (6, 57)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(215, 137), (173, 149), (6, 57)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(173, 149), (150, 159), (6, 57)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(161, 198), (249, 147), (215, 137), (195, 146)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(161, 198), (249, 147), (215, 137), (176, 167)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(161, 198), (249, 147), (195, 146), (176, 167)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(161, 198), (249, 147), (176, 167), (150, 159)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(161, 198), (176, 167), (173, 149), (150, 159)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(161, 198), (176, 167), (150, 159), (6, 57)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(161, 198), (173, 149), (150, 159), (6, 57)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
