PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(217, 253)",2.0,"(0, 1)","[(217, 253), (244, 2)]",01 - B,10 - B
"(244, 2)",2.0,"(0, 3)","[(217, 253), (213, 239)]",01 - B,10 - B
"(196, 39)",2.0,"(0, 5)","[(217, 253), (177, 224)]",01 - B,10 - B
"(213, 239)",2.0,"(0, 7)","[(217, 253), (11, 131)]",01 - B,10 - B
"(184, 186)",2.0,"(1, 2)","[(244, 2), (196, 39)]",10 - B,01 - B
"(177, 224)",2.0,"(1, 7)","[(244, 2), (11, 131)]",11 - M,00 - M
"(69, 158)",2.0,"(2, 7)","[(196, 39), (11, 131)]",01 - B,10 - B
"(11, 131)",2.0,"(6, 7)","[(69, 158), (11, 131)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(217, 253), (244, 2), (196, 39)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(217, 253), (244, 2), (213, 239)]",011 - I,100 - I
,3.0,"(0, 3, 5)","[(217, 253), (213, 239), (177, 224)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(217, 253), (177, 224), (11, 131)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(217, 253), (69, 158), (11, 131)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(244, 2), (196, 39), (213, 239)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(244, 2), (196, 39), (184, 186)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(244, 2), (196, 39), (11, 131)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(196, 39), (69, 158), (11, 131)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(177, 224), (69, 158), (11, 131)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(217, 253), (244, 2), (196, 39), (213, 239)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(217, 253), (244, 2), (213, 239), (184, 186)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(217, 253), (244, 2), (213, 239), (177, 224)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 5)","[(217, 253), (213, 239), (184, 186), (177, 224)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(217, 253), (213, 239), (177, 224), (69, 158)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 7)","[(217, 253), (213, 239), (177, 224), (11, 131)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(217, 253), (177, 224), (69, 158), (11, 131)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
