PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001110,10110001
"(83, 251)",2.0,"(0, 1)","[(83, 251), (216, 144)]",01 - B,10 - B
"(216, 144)",2.0,"(0, 4)","[(83, 251), (103, 165)]",01 - B,10 - B
"(143, 132)",2.0,"(0, 6)","[(83, 251), (75, 129)]",01 - B,10 - B
"(110, 154)",2.0,"(0, 7)","[(83, 251), (40, 25)]",00 - M,11 - M
"(103, 165)",2.0,"(1, 2)","[(216, 144), (143, 132)]",10 - B,01 - B
"(105, 140)",2.0,"(1, 7)","[(216, 144), (40, 25)]",10 - B,01 - B
"(75, 129)",2.0,"(2, 7)","[(143, 132), (40, 25)]",00 - M,11 - M
"(40, 25)",2.0,"(6, 7)","[(75, 129), (40, 25)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(83, 251), (216, 144), (143, 132)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(83, 251), (216, 144), (103, 165)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(83, 251), (110, 154), (103, 165)]",001 - I,110 - I
,3.0,"(0, 4, 6)","[(83, 251), (103, 165), (75, 129)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(83, 251), (75, 129), (40, 25)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(216, 144), (143, 132), (110, 154)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(216, 144), (143, 132), (105, 140)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(216, 144), (143, 132), (40, 25)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(143, 132), (75, 129), (40, 25)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(105, 140), (75, 129), (40, 25)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(83, 251), (216, 144), (143, 132), (110, 154)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(83, 251), (216, 144), (143, 132), (103, 165)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(83, 251), (216, 144), (110, 154), (103, 165)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(83, 251), (110, 154), (103, 165), (105, 140)]",0011 - B,1100 - B
,4.0,"(0, 3, 4, 6)","[(83, 251), (110, 154), (103, 165), (75, 129)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(83, 251), (103, 165), (75, 129), (40, 25)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(83, 251), (105, 140), (75, 129), (40, 25)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
