PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(51, 194)",2.0,"(0, 1)","[(51, 194), (116, 236)]",01 - B,10 - B
"(116, 236)",2.0,"(0, 6)","[(51, 194), (76, 170)]",01 - B,10 - B
"(180, 200)",2.0,"(0, 7)","[(51, 194), (69, 19)]",01 - B,10 - B
"(205, 193)",2.0,"(1, 2)","[(116, 236), (180, 200)]",10 - B,01 - B
"(183, 184)",2.0,"(1, 3)","[(116, 236), (205, 193)]",11 - M,00 - M
"(95, 168)",2.0,"(2, 3)","[(180, 200), (205, 193)]",01 - B,10 - B
"(76, 170)",2.0,"(3, 4)","[(205, 193), (183, 184)]",10 - B,01 - B
"(69, 19)",2.0,"(3, 7)","[(205, 193), (69, 19)]",11 - M,00 - M
,2.0,"(4, 7)","[(183, 184), (69, 19)]",01 - B,10 - B
,2.0,"(5, 7)","[(95, 168), (69, 19)]",01 - B,10 - B
,2.0,"(6, 7)","[(76, 170), (69, 19)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(51, 194), (116, 236), (180, 200)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(51, 194), (116, 236), (76, 170)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(51, 194), (95, 168), (76, 170)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(51, 194), (76, 170), (69, 19)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(116, 236), (180, 200), (205, 193)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(180, 200), (205, 193), (183, 184)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(205, 193), (183, 184), (69, 19)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(183, 184), (95, 168), (69, 19)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(95, 168), (76, 170), (69, 19)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(51, 194), (116, 236), (180, 200), (205, 193)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(51, 194), (116, 236), (180, 200), (76, 170)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(51, 194), (116, 236), (95, 168), (76, 170)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(51, 194), (95, 168), (76, 170), (69, 19)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
