PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(238, 193)",2.0,"(0, 1)","[(238, 193), (83, 21)]",01 - B,10 - B
"(83, 21)",2.0,"(0, 5)","[(238, 193), (144, 209)]",01 - B,10 - B
"(10, 110)",2.0,"(0, 6)","[(238, 193), (138, 225)]",00 - M,11 - M
"(75, 143)",2.0,"(0, 7)","[(238, 193), (129, 234)]",01 - B,10 - B
"(100, 162)",2.0,"(1, 2)","[(83, 21), (10, 110)]",10 - B,01 - B
"(144, 209)",2.0,"(2, 3)","[(10, 110), (75, 143)]",01 - B,10 - B
"(138, 225)",2.0,"(2, 7)","[(10, 110), (129, 234)]",01 - B,10 - B
"(129, 234)",2.0,"(6, 7)","[(138, 225), (129, 234)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(238, 193), (83, 21), (10, 110)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(238, 193), (83, 21), (75, 143)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(238, 193), (83, 21), (100, 162)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(238, 193), (83, 21), (144, 209)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(238, 193), (144, 209), (138, 225)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(238, 193), (138, 225), (129, 234)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(83, 21), (10, 110), (75, 143)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(10, 110), (75, 143), (100, 162)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(10, 110), (75, 143), (129, 234)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(10, 110), (138, 225), (129, 234)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(144, 209), (138, 225), (129, 234)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(238, 193), (83, 21), (10, 110), (75, 143)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(238, 193), (83, 21), (75, 143), (100, 162)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(238, 193), (83, 21), (100, 162), (144, 209)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(238, 193), (83, 21), (144, 209), (138, 225)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(238, 193), (144, 209), (138, 225), (129, 234)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
