PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(30, 43)",2.0,"(0, 1)","[(30, 43), (107, 251)]",01 - B,10 - B
"(107, 251)",2.0,"(0, 4)","[(30, 43), (85, 135)]",01 - B,10 - B
"(123, 226)",2.0,"(0, 7)","[(30, 43), (246, 75)]",01 - B,10 - B
"(116, 194)",2.0,"(1, 2)","[(107, 251), (123, 226)]",10 - B,01 - B
"(85, 135)",2.0,"(1, 7)","[(107, 251), (246, 75)]",11 - M,00 - M
"(120, 186)",2.0,"(2, 7)","[(123, 226), (246, 75)]",01 - B,10 - B
"(121, 126)",2.0,"(6, 7)","[(121, 126), (246, 75)]",01 - B,10 - B
"(246, 75)",3.0,"(0, 1, 2)","[(30, 43), (107, 251), (123, 226)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(30, 43), (107, 251), (85, 135)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(30, 43), (85, 135), (121, 126)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(30, 43), (85, 135), (246, 75)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(30, 43), (121, 126), (246, 75)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(107, 251), (123, 226), (116, 194)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(107, 251), (123, 226), (246, 75)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(123, 226), (120, 186), (246, 75)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(123, 226), (121, 126), (246, 75)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(120, 186), (121, 126), (246, 75)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(30, 43), (107, 251), (123, 226), (116, 194)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(30, 43), (107, 251), (123, 226), (85, 135)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(30, 43), (107, 251), (116, 194), (85, 135)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(30, 43), (107, 251), (85, 135), (121, 126)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(30, 43), (116, 194), (85, 135), (121, 126)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 6)","[(30, 43), (85, 135), (120, 186), (121, 126)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(30, 43), (85, 135), (121, 126), (246, 75)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(30, 43), (120, 186), (121, 126), (246, 75)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
