PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(177, 58)",2.0,"(0, 1)","[(177, 58), (137, 12)]",01 - B,10 - B
"(137, 12)",2.0,"(0, 7)","[(177, 58), (171, 230)]",01 - B,10 - B
"(68, 243)",2.0,"(1, 2)","[(137, 12), (68, 243)]",10 - B,01 - B
"(103, 205)",2.0,"(2, 3)","[(68, 243), (103, 205)]",01 - B,10 - B
"(140, 149)",2.0,"(2, 7)","[(68, 243), (171, 230)]",01 - B,10 - B
"(130, 199)",2.0,"(5, 7)","[(130, 199), (171, 230)]",01 - B,10 - B
"(152, 169)",2.0,"(6, 7)","[(152, 169), (171, 230)]",01 - B,10 - B
"(171, 230)",3.0,"(0, 1, 2)","[(177, 58), (137, 12), (68, 243)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(177, 58), (137, 12), (140, 149)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(177, 58), (137, 12), (152, 169)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(177, 58), (137, 12), (171, 230)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(177, 58), (152, 169), (171, 230)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(137, 12), (68, 243), (103, 205)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(68, 243), (103, 205), (130, 199)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(68, 243), (103, 205), (171, 230)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(68, 243), (130, 199), (171, 230)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(130, 199), (152, 169), (171, 230)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(177, 58), (137, 12), (68, 243), (103, 205)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(177, 58), (137, 12), (68, 243), (140, 149)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(177, 58), (137, 12), (103, 205), (140, 149)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(177, 58), (137, 12), (140, 149), (152, 169)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(177, 58), (137, 12), (152, 169), (171, 230)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(177, 58), (140, 149), (152, 169), (171, 230)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(177, 58), (130, 199), (152, 169), (171, 230)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
