PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(69, 9)",2.0,"(0, 1)","[(69, 9), (1, 5)]",01 - B,10 - B
"(1, 5)",2.0,"(0, 7)","[(69, 9), (255, 130)]",01 - B,10 - B
"(9, 144)",2.0,"(1, 2)","[(1, 5), (9, 144)]",10 - B,01 - B
"(99, 177)",2.0,"(2, 3)","[(9, 144), (99, 177)]",01 - B,10 - B
"(201, 251)",2.0,"(2, 4)","[(9, 144), (201, 251)]",00 - M,11 - M
"(195, 187)",2.0,"(3, 4)","[(99, 177), (201, 251)]",10 - B,01 - B
"(228, 163)",2.0,"(4, 5)","[(201, 251), (195, 187)]",01 - B,10 - B
"(255, 130)",2.0,"(4, 6)","[(201, 251), (228, 163)]",00 - M,11 - M
,2.0,"(4, 7)","[(201, 251), (255, 130)]",01 - B,10 - B
,2.0,"(6, 7)","[(228, 163), (255, 130)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(69, 9), (1, 5), (9, 144)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(69, 9), (1, 5), (255, 130)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(69, 9), (228, 163), (255, 130)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(1, 5), (9, 144), (99, 177)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(9, 144), (99, 177), (201, 251)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(99, 177), (201, 251), (195, 187)]",101 - I,010 - I
,3.0,"(4, 5, 6)","[(201, 251), (195, 187), (228, 163)]",010 - I,101 - I
,3.0,"(4, 6, 7)","[(201, 251), (228, 163), (255, 130)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(195, 187), (228, 163), (255, 130)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(69, 9), (1, 5), (9, 144), (99, 177)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(69, 9), (1, 5), (9, 144), (255, 130)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(69, 9), (1, 5), (228, 163), (255, 130)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(69, 9), (195, 187), (228, 163), (255, 130)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
