PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(172, 212)",2.0,"(0, 1)","[(172, 212), (179, 44)]",01 - B,10 - B
"(179, 44)",2.0,"(0, 3)","[(172, 212), (158, 186)]",01 - B,10 - B
"(147, 100)",2.0,"(0, 6)","[(172, 212), (142, 192)]",00 - M,11 - M
"(158, 186)",2.0,"(0, 7)","[(172, 212), (76, 172)]",01 - B,10 - B
"(129, 153)",2.0,"(1, 2)","[(179, 44), (147, 100)]",10 - B,01 - B
"(133, 176)",2.0,"(1, 7)","[(179, 44), (76, 172)]",11 - M,00 - M
"(142, 192)",2.0,"(2, 7)","[(147, 100), (76, 172)]",01 - B,10 - B
"(76, 172)",2.0,"(4, 7)","[(129, 153), (76, 172)]",01 - B,10 - B
,2.0,"(5, 7)","[(133, 176), (76, 172)]",11 - M,00 - M
,2.0,"(6, 7)","[(142, 192), (76, 172)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(172, 212), (179, 44), (147, 100)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(172, 212), (179, 44), (158, 186)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(172, 212), (158, 186), (142, 192)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(172, 212), (142, 192), (76, 172)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(179, 44), (147, 100), (158, 186)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(179, 44), (147, 100), (129, 153)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(179, 44), (147, 100), (76, 172)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(147, 100), (129, 153), (76, 172)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(129, 153), (133, 176), (76, 172)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(133, 176), (142, 192), (76, 172)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(172, 212), (179, 44), (147, 100), (158, 186)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(172, 212), (179, 44), (158, 186), (142, 192)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(172, 212), (158, 186), (133, 176), (142, 192)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(172, 212), (158, 186), (142, 192), (76, 172)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(172, 212), (133, 176), (142, 192), (76, 172)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
