PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(252, 57)",2.0,"(0, 1)","[(252, 57), (26, 51)]",01 - B,10 - B
"(26, 51)",2.0,"(0, 3)","[(252, 57), (214, 69)]",01 - B,10 - B
"(78, 80)",2.0,"(0, 7)","[(252, 57), (230, 204)]",01 - B,10 - B
"(214, 69)",2.0,"(1, 2)","[(26, 51), (78, 80)]",10 - B,01 - B
"(189, 81)",2.0,"(1, 7)","[(26, 51), (230, 204)]",11 - M,00 - M
"(178, 94)",2.0,"(2, 7)","[(78, 80), (230, 204)]",01 - B,10 - B
"(173, 106)",2.0,"(6, 7)","[(173, 106), (230, 204)]",01 - B,10 - B
"(230, 204)",3.0,"(0, 1, 2)","[(252, 57), (26, 51), (78, 80)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(252, 57), (26, 51), (214, 69)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(252, 57), (214, 69), (189, 81)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(252, 57), (214, 69), (230, 204)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(252, 57), (173, 106), (230, 204)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(26, 51), (78, 80), (214, 69)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(26, 51), (78, 80), (189, 81)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(26, 51), (78, 80), (178, 94)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(26, 51), (78, 80), (173, 106)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(26, 51), (78, 80), (230, 204)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(78, 80), (173, 106), (230, 204)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(178, 94), (173, 106), (230, 204)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(252, 57), (26, 51), (78, 80), (214, 69)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(252, 57), (26, 51), (214, 69), (189, 81)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(252, 57), (214, 69), (189, 81), (178, 94)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 7)","[(252, 57), (214, 69), (189, 81), (230, 204)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(252, 57), (214, 69), (173, 106), (230, 204)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(252, 57), (178, 94), (173, 106), (230, 204)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
