PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(67, 175)",2.0,"(0, 1)","[(67, 175), (124, 215)]",01 - B,10 - B
"(124, 215)",2.0,"(0, 5)","[(67, 175), (98, 167)]",01 - B,10 - B
"(142, 206)",2.0,"(0, 7)","[(67, 175), (140, 58)]",01 - B,10 - B
"(188, 209)",2.0,"(1, 2)","[(124, 215), (142, 206)]",10 - B,01 - B
"(161, 181)",2.0,"(1, 3)","[(124, 215), (188, 209)]",11 - M,00 - M
"(98, 167)",2.0,"(2, 3)","[(142, 206), (188, 209)]",01 - B,10 - B
"(116, 153)",2.0,"(3, 4)","[(188, 209), (161, 181)]",10 - B,01 - B
"(140, 58)",2.0,"(3, 7)","[(188, 209), (140, 58)]",11 - M,00 - M
,2.0,"(4, 7)","[(161, 181), (140, 58)]",01 - B,10 - B
,2.0,"(6, 7)","[(116, 153), (140, 58)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(67, 175), (124, 215), (142, 206)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(67, 175), (124, 215), (98, 167)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(67, 175), (98, 167), (116, 153)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(67, 175), (98, 167), (140, 58)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(67, 175), (116, 153), (140, 58)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(124, 215), (142, 206), (188, 209)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(142, 206), (188, 209), (161, 181)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(188, 209), (161, 181), (140, 58)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(161, 181), (116, 153), (140, 58)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(98, 167), (116, 153), (140, 58)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(67, 175), (124, 215), (142, 206), (188, 209)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(67, 175), (124, 215), (142, 206), (98, 167)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(67, 175), (124, 215), (98, 167), (116, 153)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(67, 175), (98, 167), (116, 153), (140, 58)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
