PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(9, 59)",2.0,"(0, 1)","[(9, 59), (77, 204)]",01 - B,10 - B
"(77, 204)",2.0,"(0, 7)","[(9, 59), (225, 5)]",01 - B,10 - B
"(246, 251)",2.0,"(1, 2)","[(77, 204), (246, 251)]",10 - B,01 - B
"(199, 177)",2.0,"(2, 3)","[(246, 251), (199, 177)]",01 - B,10 - B
"(149, 129)",2.0,"(2, 5)","[(246, 251), (223, 121)]",00 - M,11 - M
"(223, 121)",2.0,"(2, 7)","[(246, 251), (225, 5)]",01 - B,10 - B
"(201, 96)",2.0,"(5, 7)","[(223, 121), (225, 5)]",01 - B,10 - B
"(225, 5)",2.0,"(6, 7)","[(201, 96), (225, 5)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(9, 59), (77, 204), (246, 251)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(9, 59), (77, 204), (149, 129)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(9, 59), (77, 204), (225, 5)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(9, 59), (149, 129), (225, 5)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(9, 59), (201, 96), (225, 5)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(77, 204), (246, 251), (199, 177)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(246, 251), (199, 177), (223, 121)]",010 - I,101 - I
,3.0,"(2, 5, 7)","[(246, 251), (223, 121), (225, 5)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(223, 121), (201, 96), (225, 5)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(9, 59), (77, 204), (246, 251), (199, 177)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(9, 59), (77, 204), (246, 251), (149, 129)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(9, 59), (77, 204), (199, 177), (149, 129)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(9, 59), (77, 204), (149, 129), (201, 96)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(9, 59), (77, 204), (149, 129), (225, 5)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(9, 59), (149, 129), (201, 96), (225, 5)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(9, 59), (223, 121), (201, 96), (225, 5)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
