PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(2, 156)",2.0,"(0, 1)","[(2, 156), (250, 231)]",01 - B,10 - B
"(250, 231)",2.0,"(0, 3)","[(2, 156), (171, 196)]",01 - B,10 - B
"(231, 214)",2.0,"(0, 5)","[(2, 156), (34, 123)]",01 - B,10 - B
"(171, 196)",2.0,"(0, 7)","[(2, 156), (67, 24)]",01 - B,10 - B
"(159, 183)",2.0,"(1, 2)","[(250, 231), (231, 214)]",10 - B,01 - B
"(34, 123)",2.0,"(1, 7)","[(250, 231), (67, 24)]",11 - M,00 - M
"(44, 107)",2.0,"(2, 7)","[(231, 214), (67, 24)]",01 - B,10 - B
"(67, 24)",2.0,"(6, 7)","[(44, 107), (67, 24)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(2, 156), (250, 231), (231, 214)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(2, 156), (250, 231), (171, 196)]",011 - I,100 - I
,3.0,"(0, 3, 5)","[(2, 156), (171, 196), (34, 123)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(2, 156), (34, 123), (44, 107)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(2, 156), (34, 123), (67, 24)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(2, 156), (44, 107), (67, 24)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(250, 231), (231, 214), (171, 196)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(250, 231), (231, 214), (67, 24)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(231, 214), (44, 107), (67, 24)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(34, 123), (44, 107), (67, 24)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(2, 156), (250, 231), (231, 214), (171, 196)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(2, 156), (250, 231), (171, 196), (159, 183)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(2, 156), (250, 231), (171, 196), (34, 123)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 5)","[(2, 156), (171, 196), (159, 183), (34, 123)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(2, 156), (171, 196), (34, 123), (44, 107)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(2, 156), (159, 183), (34, 123), (44, 107)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(2, 156), (34, 123), (44, 107), (67, 24)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
