PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(10, 34)",2.0,"(0, 1)","[(10, 34), (120, 221)]",01 - B,10 - B
"(120, 221)",2.0,"(0, 4)","[(10, 34), (106, 151)]",01 - B,10 - B
"(117, 186)",2.0,"(0, 5)","[(10, 34), (107, 132)]",01 - B,10 - B
"(131, 193)",2.0,"(0, 7)","[(10, 34), (245, 59)]",01 - B,10 - B
"(106, 151)",2.0,"(1, 2)","[(120, 221), (117, 186)]",10 - B,01 - B
"(107, 132)",2.0,"(1, 3)","[(120, 221), (131, 193)]",10 - B,01 - B
"(129, 130)",2.0,"(1, 7)","[(120, 221), (245, 59)]",11 - M,00 - M
"(245, 59)",2.0,"(3, 7)","[(131, 193), (245, 59)]",01 - B,10 - B
,2.0,"(6, 7)","[(129, 130), (245, 59)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(10, 34), (120, 221), (117, 186)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(10, 34), (120, 221), (106, 151)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(10, 34), (106, 151), (107, 132)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(10, 34), (107, 132), (129, 130)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(10, 34), (107, 132), (245, 59)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(10, 34), (129, 130), (245, 59)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(120, 221), (117, 186), (131, 193)]",100 - I,011 - I
,3.0,"(1, 3, 7)","[(120, 221), (131, 193), (245, 59)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(131, 193), (129, 130), (245, 59)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(107, 132), (129, 130), (245, 59)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(10, 34), (120, 221), (117, 186), (131, 193)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(10, 34), (120, 221), (117, 186), (106, 151)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(10, 34), (120, 221), (106, 151), (107, 132)]",0111 - I,1000 - I
,4.0,"(0, 2, 4, 5)","[(10, 34), (117, 186), (106, 151), (107, 132)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(10, 34), (106, 151), (107, 132), (129, 130)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(10, 34), (107, 132), (129, 130), (245, 59)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
