PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(66, 111)",2.0,"(0, 1)","[(66, 111), (46, 126)]",01 - B,10 - B
"(46, 126)",2.0,"(0, 7)","[(66, 111), (158, 91)]",01 - B,10 - B
"(32, 145)",2.0,"(1, 2)","[(46, 126), (32, 145)]",10 - B,01 - B
"(107, 165)",2.0,"(2, 3)","[(32, 145), (107, 165)]",01 - B,10 - B
"(223, 148)",2.0,"(3, 4)","[(107, 165), (223, 148)]",10 - B,01 - B
"(181, 127)",2.0,"(4, 5)","[(223, 148), (181, 127)]",01 - B,10 - B
"(131, 114)",2.0,"(4, 7)","[(223, 148), (158, 91)]",01 - B,10 - B
"(158, 91)",2.0,"(5, 7)","[(181, 127), (158, 91)]",11 - M,00 - M
,2.0,"(6, 7)","[(131, 114), (158, 91)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(66, 111), (46, 126), (32, 145)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(66, 111), (46, 126), (158, 91)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(66, 111), (131, 114), (158, 91)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(46, 126), (32, 145), (107, 165)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(32, 145), (107, 165), (223, 148)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(107, 165), (223, 148), (181, 127)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(223, 148), (181, 127), (158, 91)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(181, 127), (131, 114), (158, 91)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(66, 111), (46, 126), (32, 145), (107, 165)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(66, 111), (46, 126), (32, 145), (131, 114)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 7)","[(66, 111), (46, 126), (32, 145), (158, 91)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(66, 111), (46, 126), (131, 114), (158, 91)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(66, 111), (181, 127), (131, 114), (158, 91)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
