PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(21, 11)",2.0,"(0, 1)","[(21, 11), (10, 245)]",01 - B,10 - B
"(10, 245)",2.0,"(0, 6)","[(21, 11), (96, 40)]",00 - M,11 - M
"(199, 234)",2.0,"(0, 7)","[(21, 11), (246, 45)]",01 - B,10 - B
"(149, 167)",2.0,"(1, 2)","[(10, 245), (199, 234)]",10 - B,01 - B
"(154, 169)",2.0,"(2, 5)","[(199, 234), (200, 218)]",01 - B,10 - B
"(200, 218)",2.0,"(2, 7)","[(199, 234), (246, 45)]",01 - B,10 - B
"(96, 40)",2.0,"(5, 7)","[(200, 218), (246, 45)]",11 - M,00 - M
"(246, 45)",2.0,"(6, 7)","[(96, 40), (246, 45)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(21, 11), (10, 245), (199, 234)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(21, 11), (10, 245), (149, 167)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(21, 11), (10, 245), (96, 40)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(21, 11), (96, 40), (246, 45)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(10, 245), (199, 234), (149, 167)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(10, 245), (199, 234), (200, 218)]",101 - I,010 - I
,3.0,"(2, 4, 5)","[(199, 234), (154, 169), (200, 218)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(199, 234), (200, 218), (246, 45)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(200, 218), (96, 40), (246, 45)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(21, 11), (10, 245), (199, 234), (149, 167)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(21, 11), (10, 245), (149, 167), (154, 169)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(21, 11), (10, 245), (149, 167), (96, 40)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(21, 11), (10, 245), (96, 40), (246, 45)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(21, 11), (149, 167), (96, 40), (246, 45)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(21, 11), (154, 169), (96, 40), (246, 45)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(21, 11), (200, 218), (96, 40), (246, 45)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
